name,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Trevor Hoffman,2000,355,0.35,,,0.35,/ViewCard.cfm/sid/1411/cid/251748/2000-Topps-355-Trevor-Hoffman,/Images/Cards/Baseball/1411/1411-355Fr.jpg,/Images/Cards/Baseball/1411/1411-355Bk.jpg
Mike Mussina,2001,33,0.87,,,0.87,/ViewCard.cfm/sid/1486/cid/279647/2001-Topps-33-Mike-Mussina,/Images/Cards/Baseball/1486/1486-33Fr.jpg,/Images/Cards/Baseball/1486/1486-33Bk.jpg
Barry Larkin,2001,195,0.35,,,0.35,/ViewCard.cfm/sid/1486/cid/279809/2001-Topps-195-Barry-Larkin,/Images/Cards/Baseball/1486/1486-195Fr.jpg,/Images/Cards/Baseball/1486/1486-195Bk.jpg
Craig Biggio,2001,250,0.32,,,0.32,/ViewCard.cfm/sid/1486/cid/279864/2001-Topps-250-Craig-Biggio,/Images/Cards/Baseball/1486/1486-279864RepFr.jpg,/Images/Cards/Baseball/1486/1486-279864RepBk.jpg
Vladimir Guerrero,2001,300,0.4,,,0.4,/ViewCard.cfm/sid/1486/cid/279914/2001-Topps-300-Vladimir-Guerrero,/Images/Cards/Baseball/1486/1486-279914RepFr.jpg,/Images/Cards/Baseball/1486/1486-279914RepBk.jpg
Jeff Bagwell,2001,407,0.3,,,0.3,/ViewCard.cfm/sid/1486/cid/280021/2001-Topps-407-Jeff-Bagwell,/Images/Cards/Baseball/1486/1486-407Fr.jpg,/Images/Cards/Baseball/1486/1486-407Bk.jpg
Roberto Alomar,2001,616,1,,,1,/ViewCard.cfm/sid/1486/cid/280230/2001-Topps-616-Roberto-Alomar,/Images/Cards/Baseball/1486/1486-616Fr.jpg,/Images/Cards/Baseball/1486/1486-616Bk.jpg
Larry Walker,2001,655,0.2,,,0.2,/ViewCard.cfm/sid/1486/cid/280269/2001-Topps-655-Larry-Walker,/Images/Cards/Baseball/1486/1486-655Fr.jpg,/Images/Cards/Baseball/1486/1486-655Bk.jpg
Trevor Hoffman,2001,664,0.58,,,0.58,/ViewCard.cfm/sid/1486/cid/280278/2001-Topps-664-Trevor-Hoffman,/Images/Cards/Baseball/1486/1486-664Fr.jpg,/Images/Cards/Baseball/1486/1486-664Bk.jpg
Edgar Martinez,2001,675,0.35,,,0.35,/ViewCard.cfm/sid/1486/cid/280289/2001-Topps-675-Edgar-Martinez,/Images/Cards/Baseball/1486/1486-675Fr.jpg,/Images/Cards/Baseball/1486/1486-675Bk.jpg
Mike Piazza,2001,706,1.21,,,1.21,/ViewCard.cfm/sid/1486/cid/280320/2001-Topps-706-Mike-Piazza,/Images/Cards/Baseball/1486/1486-706Fr.jpg,/Images/Cards/Baseball/1486/1486-706Bk.jpg
Mike Mussina,2002,20,0.68,,,0.68,/ViewCard.cfm/sid/1562/cid/303108/2002-Topps-20-Mike-Mussina,/Images/Cards/Baseball/1562/1562-20Fr.jpg,/Images/Cards/Baseball/1562/1562-20Bk.jpg
Larry Walker,2002,25,0.1,,,0.1,/ViewCard.cfm/sid/1562/cid/303113/2002-Topps-25-Larry-Walker,/Images/Cards/Baseball/1562/1562-25Fr.jpg,/Images/Cards/Baseball/1562/1562-25Bk.jpg
Trevor Hoffman,2002,45,0.18,,,0.18,/ViewCard.cfm/sid/1562/cid/303133/2002-Topps-45-Trevor-Hoffman,/Images/Cards/Baseball/1562/1562-45Fr.jpg,/Images/Cards/Baseball/1562/1562-45Bk.jpg
Jeff Bagwell,2002,50,0.22,,,0.22,/ViewCard.cfm/sid/1562/cid/303138/2002-Topps-50-Jeff-Bagwell,/Images/Cards/Baseball/1562/1562-50Fr.jpg,/Images/Cards/Baseball/1562/1562-50Bk.jpg
Barry Larkin,2002,85,0.35,,,0.35,/ViewCard.cfm/sid/1562/cid/303173/2002-Topps-85-Barry-Larkin,/Images/Cards/Baseball/1562/1562-85Fr.jpg,/Images/Cards/Baseball/1562/1562-85Bk.jpg
Vladimir Guerrero,2002,100,0.35,,,0.35,/ViewCard.cfm/sid/1562/cid/303188/2002-Topps-100-Vladimir-Guerrero,/Images/Cards/Baseball/1562/1562-100Fr.jpg,/Images/Cards/Baseball/1562/1562-100Bk.jpg
Craig Biggio,2002,188,0.3,,,0.3,/ViewCard.cfm/sid/1562/cid/303277/2002-Topps-188-Craig-Biggio,/Images/Cards/Baseball/1562/1562-188Fr.jpg,/Images/Cards/Baseball/1562/1562-188Bk.jpg
Edgar Martinez,2002,475,0.32,,,0.32,/ViewCard.cfm/sid/1562/cid/303636/2002-Topps-475-Edgar-Martinez,/Images/Cards/Baseball/1562/1562-475Fr.jpg,/Images/Cards/Baseball/1562/1562-475Bk.jpg
Mike Piazza,2002,490,1.16,,,1.16,/ViewCard.cfm/sid/1562/cid/303651/2002-Topps-490-Mike-Piazza,/Images/Cards/Baseball/1562/1562-490Fr.jpg,/Images/Cards/Baseball/1562/1562-490Bk.jpg
Roberto Alomar,2002,520,0.8,,,0.8,/ViewCard.cfm/sid/1562/cid/303681/2002-Topps-520-Roberto-Alomar,/Images/Cards/Baseball/1562/1562-520Fr.jpg,/Images/Cards/Baseball/1562/1562-520Bk.jpg
Roberto Alomar,2003,60,0.8,,,0.8,/ViewCard.cfm/sid/1642/cid/32409/2003-Topps-60-Roberto-Alomar,/Images/Cards/Baseball/1642/1642-60Fr.jpg,/Images/Cards/Baseball/1642/1642-60Bk.jpg
Larry Walker,2003,140,0.25,,,0.25,/ViewCard.cfm/sid/1642/cid/32489/2003-Topps-140-Larry-Walker,/Images/Cards/Baseball/1642/1642-140Fr.jpg,/Images/Cards/Baseball/1642/1642-140Bk.jpg
Edgar Martinez,2003,159,0.31,,,0.31,/ViewCard.cfm/sid/1642/cid/32508/2003-Topps-159-Edgar-Martinez,/Images/Cards/Baseball/1642/1642-159Fr.jpg,/Images/Cards/Baseball/1642/1642-159Bk.jpg
Vladimir Guerrero,2003,170,0.3,,,0.3,/ViewCard.cfm/sid/1642/cid/32519/2003-Topps-170-Vladimir-Guerrero,/Images/Cards/Baseball/1642/1642-170Fr.jpg,/Images/Cards/Baseball/1642/1642-170Bk.jpg
Mike Mussina,2003,190,0.33,,,0.33,/ViewCard.cfm/sid/1642/cid/32539/2003-Topps-190-Mike-Mussina,/Images/Cards/Baseball/1642/1642-190Fr.jpg,/Images/Cards/Baseball/1642/1642-190Bk.jpg
Craig Biggio,2003,251,0.3,,,0.3,/ViewCard.cfm/sid/1642/cid/32600/2003-Topps-251-Craig-Biggio,/Images/Cards/Baseball/1642/1642-251Fr.jpg,/Images/Cards/Baseball/1642/1642-251Bk.jpg
Barry Larkin,2003,375,0.3,,,0.3,/ViewCard.cfm/sid/1642/cid/32724/2003-Topps-375-Barry-Larkin,/Images/Cards/Baseball/1642/1642-375Fr.jpg,/Images/Cards/Baseball/1642/1642-375Bk.jpg
Trevor Hoffman,2003,492,0.3,,,0.3,/ViewCard.cfm/sid/1642/cid/32841/2003-Topps-492-Trevor-Hoffman,/Images/Cards/Baseball/1642/1642-492Fr.jpg,/Images/Cards/Baseball/1642/1642-492Bk.jpg
Mike Piazza,2003,500,1.15,,,1.15,/ViewCard.cfm/sid/1642/cid/32849/2003-Topps-500-Mike-Piazza,/Images/Cards/Baseball/1642/1642-500Fr.jpg,/Images/Cards/Baseball/1642/1642-32849RepBk.jpg
Jeff Bagwell,2003,593,0.31,,,0.31,/ViewCard.cfm/sid/1642/cid/32942/2003-Topps-593-Jeff-Bagwell,/Images/Cards/Baseball/1642/1642-593Fr.jpg,/Images/Cards/Baseball/1642/1642-593Bk.jpg
Mike Piazza,2004,31,1.1,,,1.1,/ViewCard.cfm/sid/1727/cid/210380/2004-Topps-31-Mike-Piazza,/Images/Cards/Baseball/1727/1727-31Fr.jpg,/Images/Cards/Baseball/1727/1727-31Bk.jpg
Mike Mussina,2004,221,0.2,,,0.2,/ViewCard.cfm/sid/1727/cid/210570/2004-Topps-221-Mike-Mussina,/Images/Cards/Baseball/1727/1727-221Fr.jpg,/Images/Cards/Baseball/1727/1727-221Bk.jpg
Vladimir Guerrero,2004,380,0.45,,,0.45,/ViewCard.cfm/sid/1727/cid/210729/2004-Topps-380-Vladimir-Guerrero,/Images/Cards/Baseball/1727/1727-380Fr.jpg,/Images/Cards/Baseball/1727/1727-380Bk.jpg
Trevor Hoffman,2004,386,0.28,,,0.28,/ViewCard.cfm/sid/1727/cid/210735/2004-Topps-386-Trevor-Hoffman,/Images/Cards/Baseball/1727/1727-386Fr.jpg,/Images/Cards/Baseball/1727/1727-386Bk.jpg
Edgar Martinez,2004,388,0.28,,,0.28,/ViewCard.cfm/sid/1727/cid/210737/2004-Topps-388-Edgar-Martinez,/Images/Cards/Baseball/1727/1727-388Fr.jpg,/Images/Cards/Baseball/1727/1727-388Bk.jpg
Jeff Bagwell,2004,438,1.03,,,1.03,/ViewCard.cfm/sid/1727/cid/210787/2004-Topps-438-Jeff-Bagwell,/Images/Cards/Baseball/1727/1727-438Fr.jpg,/Images/Cards/Baseball/1727/1727-438Bk.jpg
Roberto Alomar,2004,456,0.99,,,0.99,/ViewCard.cfm/sid/1727/cid/210805/2004-Topps-456-Roberto-Alomar,/Images/Cards/Baseball/1727/1727-456Fr.jpg,/Images/Cards/Baseball/1727/1727-456Bk.jpg
Larry Walker,2004,512,0.3,,,0.3,/ViewCard.cfm/sid/1727/cid/210861/2004-Topps-512-Larry-Walker,/Images/Cards/Baseball/1727/1727-512Fr.jpg,/Images/Cards/Baseball/1727/1727-512Bk.jpg
Craig Biggio,2004,635,0.2,,,0.2,/ViewCard.cfm/sid/1727/cid/210984/2004-Topps-635-Craig-Biggio,/Images/Cards/Baseball/1727/1727-635Fr.jpg,/Images/Cards/Baseball/1727/1727-635Bk.jpg
Barry Larkin,2004,636,0.2,,,0.2,/ViewCard.cfm/sid/1727/cid/210985/2004-Topps-636-Barry-Larkin,/Images/Cards/Baseball/1727/1727-636Fr.jpg,/Images/Cards/Baseball/1727/1727-636Bk.jpg
Craig Biggio,2005,31,0.3,,,0.3,/ViewCard.cfm/sid/1824/cid/211155/2005-Topps-31-Craig-Biggio,/Images/Cards/Baseball/1824/1824-211155RepFr.jpg,/Images/Cards/Baseball/1824/1824-211155RepBk.jpg
Mike Mussina,2005,147,0.33,,,0.33,/ViewCard.cfm/sid/1824/cid/211271/2005-Topps-147-Mike-Mussina,/Images/Cards/Baseball/1824/1824-211271RepFr.jpg,/Images/Cards/Baseball/1824/1824-211271RepBk.jpg
Vladimir Guerrero,2005,150,0.42,,,0.42,/ViewCard.cfm/sid/1824/cid/211274/2005-Topps-150-Vladimir-Guerrero,/Images/Cards/Baseball/1824/1824-211274RepFr.jpg,/Images/Cards/Baseball/1824/1824-211274RepBk.jpg
Trevor Hoffman,2005,203,0.3,,,0.3,/ViewCard.cfm/sid/1824/cid/211327/2005-Topps-203-Trevor-Hoffman,/Images/Cards/Baseball/1824/1824-211327RepFr.jpg,/Images/Cards/Baseball/1824/1824-211327RepBk.jpg
Mike Piazza,2005,450,0.99,,,0.99,/ViewCard.cfm/sid/1824/cid/211574/2005-Topps-450-Mike-Piazza,/Images/Cards/Baseball/1824/1824-211574RepFr.jpg,/Images/Cards/Baseball/1824/1824-211574RepBk.jpg
Larry Walker,2005,555,0.3,,,0.3,/ViewCard.cfm/sid/1824/cid/211679/2005-Topps-555-Larry-Walker,/Images/Cards/Baseball/1824/1824-211679RepFr.jpg,/Images/Cards/Baseball/1824/1824-211679RepBk.jpg
Jeff Bagwell,2005,610,1.05,,,1.05,/ViewCard.cfm/sid/1824/cid/211734/2005-Topps-610-Jeff-Bagwell,/Images/Cards/Baseball/1824/1824-610Fr.jpg,/Images/Cards/Baseball/1824/1824-610Bk.jpg
Roberto Alomar,2005,626,0.83,,,0.83,/ViewCard.cfm/sid/1824/cid/211750/2005-Topps-626-Roberto-Alomar,/Images/Cards/Baseball/1824/1824-626Fr.jpg,/Images/Cards/Baseball/1824/1824-626Bk.jpg
Trevor Hoffman,2006,18,0.3,,,0.3,/ViewCard.cfm/sid/1930/cid/207148/2006-Topps-18-Trevor-Hoffman,/Images/Cards/Baseball/1930/1930-207148RepFr.jpg,/Images/Cards/Baseball/1930/1930-207148RepBk.jpg
Craig Biggio,2006,72,0.3,,,0.3,/ViewCard.cfm/sid/1930/cid/207202/2006-Topps-72-Craig-Biggio,/Images/Cards/Baseball/1930/1930-72Fr.jpg,/Images/Cards/Baseball/1930/1930-72Bk.jpg
Larry Walker,2006,165,0.29,,,0.29,/ViewCard.cfm/sid/1930/cid/207295/2006-Topps-165-Larry-Walker,/Images/Cards/Baseball/1930/1930-207295RepFr.jpg,/Images/Cards/Baseball/1930/1930-207295RepBk.jpg
Mike Mussina,2006,370,0.78,,,0.78,/ViewCard.cfm/sid/1930/cid/207505/2006-Topps-370-Mike-Mussina,/Images/Cards/Baseball/1930/1930-207505RepFr.jpg,/Images/Cards/Baseball/1930/1930-207505RepBk.jpg
Vladimir Guerrero,2006,400,0.42,,,0.42,/ViewCard.cfm/sid/1930/cid/207535/2006-Topps-400-Vladimir-Guerrero,/Images/Cards/Baseball/1930/1930-207535RepFr.jpg,/Images/Cards/Baseball/1930/1930-207535RepBk.jpg
Jeff Bagwell,2006,573,1.12,,,1.12,/ViewCard.cfm/sid/1930/cid/207708/2006-Topps-573-Jeff-Bagwell,/Images/Cards/Baseball/1930/1930-207708RepFr.jpg,/Images/Cards/Baseball/1930/1930-207708RepBk.jpg
Mike Piazza,2006,585,0.99,,,0.99,/ViewCard.cfm/sid/1930/cid/207720/2006-Topps-585-Mike-Piazza,/Images/Cards/Baseball/1930/1930-207720RepFr.jpg,/Images/Cards/Baseball/1930/1930-207720RepBk.jpg
Mike Piazza,2007,53,0.47,,,0.47,/ViewCard.cfm/sid/1977/cid/193366/2007-Topps-53-Mike-Piazza,/Images/Cards/Baseball/1977/1977-193366RepFr.jpg,/Images/Cards/Baseball/1977/1977-193366RepBk.jpg
Vladimir Guerrero,2007,300,0.42,,,0.42,/ViewCard.cfm/sid/1977/cid/193616/2007-Topps-300-Vladimir-Guerrero,/Images/Cards/Baseball/1977/1977-300Fr.jpg,/Images/Cards/Baseball/1977/1977-300Bk.jpg
Mike Mussina,2007,452,1,,,1,/ViewCard.cfm/sid/1977/cid/193770/2007-Topps-452-Mike-Mussina,/Images/Cards/Baseball/1977/1977-193770RepFr.jpg,/Images/Cards/Baseball/1977/1977-193770RepBk.jpg
Craig Biggio,2007,517,0.3,,,0.3,/ViewCard.cfm/sid/1977/cid/193836/2007-Topps-517-Craig-Biggio,/Images/Cards/Baseball/1977/1977-193836RepFr.jpg,/Images/Cards/Baseball/1977/1977-193836RepBk.jpg
Trevor Hoffman,2007,550,0.2,,,0.2,/ViewCard.cfm/sid/1977/cid/193869/2007-Topps-550-Trevor-Hoffman,/Images/Cards/Baseball/1977/1977-193869RepFr.jpg,/Images/Cards/Baseball/1977/1977-193869RepBk.jpg
Trevor Hoffman,2008,52,0.3,,,0.3,/ViewCard.cfm/sid/6625/cid/56902/2008-Topps-52-Trevor-Hoffman,/Images/Cards/Baseball/6625/6625-56902RepFr.jpg,/Images/Cards/Baseball/6625/6625-56902RepBk.jpg
Mike Piazza,2008,72,1.35,,,1.35,/ViewCard.cfm/sid/6625/cid/56922/2008-Topps-72-Mike-Piazza,/Images/Cards/Baseball/6625/6625-56922RepFr.jpg,/Images/Cards/Baseball/6625/6625-56922RepBk.jpg
Vladimir Guerrero,2008,90,0.5,,,0.5,/ViewCard.cfm/sid/6625/cid/56940/2008-Topps-90-Vladimir-Guerrero,/Images/Cards/Baseball/6625/6625-56940RepFr.jpg,/Images/Cards/Baseball/6625/6625-56940RepBk.jpg
Mike Mussina,2008,349,0.6,,,0.6,/ViewCard.cfm/sid/6625/cid/57200/2008-Topps-349-Mike-Mussina,/Images/Cards/Baseball/6625/6625-349Fr.jpg,/Images/Cards/Baseball/6625/6625-349Bk.jpg
Mike Mussina,2009,41,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259293/2009-Topps-41-Mike-Mussina,/Images/Cards/Baseball/9074/9074-41Fr.jpg,/Images/Cards/Baseball/9074/9074-41Bk.jpg
Vladimir Guerrero,2009,130,0.5,,,0.5,/ViewCard.cfm/sid/9074/cid/259386/2009-Topps-130-Vladimir-Guerrero,/Images/Cards/Baseball/9074/9074-259386RepFr.jpg,/Images/Cards/Baseball/9074/9074-259386RepBk.jpg
Trevor Hoffman,2009,368,0.75,,,0.75,/ViewCard.cfm/sid/9074/cid/259639/2009-Topps-368-Trevor-Hoffman,/Images/Cards/Baseball/9074/9074-259639RepFr.jpg,/Images/Cards/Baseball/9074/9074-259639RepBk.jpg
Vladimir Guerrero,2010,130,0.45,,,0.45,/ViewCard.cfm/sid/9821/cid/417187/2010-Topps-130-Vladimir-Guerrero,/Images/Cards/Baseball/9821/9821-130aFr.jpg,/Images/Cards/Baseball/9821/9821-130aBk.jpg
Trevor Hoffman,2010,364,0.6,,,0.6,/ViewCard.cfm/sid/9821/cid/417438/2010-Topps-364-Trevor-Hoffman,/Images/Cards/Baseball/9821/9821-364Fr.jpg,/Images/Cards/Baseball/9821/9821-364Bk.jpg
Vladimir Guerrero,2011,67,0.43,,,0.43,/ViewCard.cfm/sid/48224/cid/534497/2011-Topps-67-Vladimir-Guerrero,/Images/Cards/Baseball/48224/48224-534497RepFr.jpg,/Images/Cards/Baseball/48224/48224-534497RepBk.jpg
Trevor Hoffman,2011,277,0.15,,,0.15,/ViewCard.cfm/sid/48224/cid/534707/2011-Topps-277-Trevor-Hoffman,/Images/Cards/Baseball/48224/48224-534707RepFr.jpg,/Images/Cards/Baseball/48224/48224-534707RepBk.jpg
