name,year,number,condition,date,bids,price
Lee Smith,1982,452,EX-EXMINT,2020-10-28,6,1.79
Lee Smith,1982,452,NR-MINT,2020-10-26,3,2.25
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-25,9,14.18
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-25,7,7
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-25,4,3.25
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-19,7,5.83
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-19,3,4.02
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-19,5,4.25
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-19,4,5.83
Lee Smith,1982,452,VG-VGEX,2020-10-15,4,2
Lee Smith,1982,452,EX-EXMINT,2020-10-14,2,1.51
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-14,18,6.76
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-14,13,8.5
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-14,9,9.5
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-14,13,59
Lee Smith,1982,452,NR-MINT,2020-10-11,5,5
Lee Smith,1982,452,EX-EXMINT,2020-10-10,4,2.46
Lee Smith,1982,452,EX-EXMINT,2020-10-10,3,1.25
Lee Smith,1982,452,NR-MINT,2020-10-08,7,8.5
Lee Smith,1982,452,EX-EXMINT,2020-10-08,9,4.25
Lee Smith,1982,452,NR-MINT,2020-10-03,4,8.38
Lee Smith,1982,452,NM-MT OR BETTER,2020-10-03,6,7.27
Lee Smith,1982,452,EX-EXMINT,2020-10-03,7,4.25
Lee Smith,1982,452,EX-EXMINT,2020-09-21,3,2
Lee Smith,1982,452,EX-EXMINT,2020-09-21,5,1.78
Lee Smith,1982,452,EX-EXMINT,2020-09-21,3,2.13
Lee Smith,1982,452,EX-EXMINT,2020-09-16,4,2
Lee Smith,1982,452,EX-EXMINT,2020-09-14,3,2.01
Lee Smith,1982,452,EX-EXMINT,2020-09-14,2,2
Lee Smith,1982,452,EX-EXMINT,2020-09-12,4,2.25
Lee Smith,1982,452,EX-EXMINT,2020-09-12,6,3.29
Lee Smith,1982,452,EX-EXMINT,2020-09-12,2,1.55
Lee Smith,1982,452,VG-VGEX,2020-09-11,3,2.01
Lee Smith,1982,452,NR-MINT,2020-09-10,5,3.28
Lee Smith,1982,452,EX-EXMINT,2020-09-10,,0.79
Lee Smith,1982,452,EX-EXMINT,2020-09-10,3,3
Lee Smith,1982,452,EX-EXMINT,2020-09-03,7,2.01
Lee Smith,1982,452,EX-EXMINT,2020-09-03,4,2.81
Lee Smith,1982,452,EX-EXMINT,2020-09-03,3,0.89
Lee Smith,1982,452,EX-EXMINT,2020-09-03,3,0.89
Lee Smith,1982,452,EX-EXMINT,2020-09-03,4,2.25
Lee Smith,1982,452,NR-MINT,2020-09-02,2,0.84
Lee Smith,1982,452,NR-MINT,2020-09-02,4,3.04
Lee Smith,1982,452,NR-MINT,2020-09-02,3,3.25
Lee Smith,1982,452,NM-MT OR BETTER,2020-09-02,5,3.14
Lee Smith,1982,452,NM-MT OR BETTER,2020-09-02,5,10.51
Lee Smith,1982,452,NR-MINT,2020-08-29,4,4.01
Lee Smith,1982,452,NM-MT OR BETTER,2020-08-27,12,13.5
Lee Smith,1982,452,NR-MINT,2020-08-16,8,4.13
Lee Smith,1982,452,NR-MINT,2020-08-16,2,2.26
Lee Smith,1982,452,NR-MINT,2020-08-16,3,2.26
Lee Smith,1982,452,NR-MINT,2020-08-15,4,5.5
Lee Smith,1982,452,NR-MINT,2020-08-15,2,2.47
Lee Smith,1982,452,NR-MINT,2020-08-15,2,2.47
Lee Smith,1982,452,NR-MINT,2020-08-11,2,1.25
Lee Smith,1982,452,NR-MINT,2020-08-11,5,2.05
Lee Smith,1982,452,NR-MINT,2020-08-11,3,1.25
Lee Smith,1982,452,NR-MINT,2020-08-09,4,2.04
Lee Smith,1982,452,NR-MINT,2020-08-09,3,1.45
Lee Smith,1982,452,NR-MINT,2020-08-09,4,3.25
Lee Smith,1982,452,VG-VGEX,2020-08-07,3,0.99
Lee Smith,1982,452,VG-VGEX,2020-08-07,2,1.77
Lee Smith,1982,452,VG-VGEX,2020-08-07,2,1.77
Lee Smith,1982,452,VG-VGEX,2020-08-07,2,1.25
Lee Smith,1982,452,VG-VGEX (crease),2020-08-07,2,0.89
Lee Smith,1982,452,LOW GRADE (crease),2020-08-07,3,0.99
Lee Smith,1982,452,NR-MINT,2020-08-05,4,2.76
Lee Smith,1982,452,NR-MINT,2020-08-05,6,6.39
Lee Smith,1982,452,NM-MT OR BETTER,2020-08-05,5,11.5
Lee Smith,1982,452,NM-MT OR BETTER,2020-08-05,6,6.1
Lee Smith,1982,452,NM-MT OR BETTER,2020-08-05,4,11.5
Dale Murphy,1982,668,NM-MT OR BETTER,2020-10-11,4,5.15
Dale Murphy,1982,668,NR-MINT,2020-08-29,2,2.25
Harold Baines,1982,684,NM-MT OR BETTER,2020-08-29,4,2.75
Pete Rose,1982,780,NM-MT OR BETTER,2020-10-25,7,2.26
Pete Rose,1982,780,EX-EXMINT,2020-10-25,2,0.85
Pete Rose,1982,780,EX-EXMINT,2020-10-19,2,1.25
Pete Rose,1982,780,VG-VGEX,2020-10-15,3,2.25
Pete Rose,1982,780,NM-MT OR BETTER,2020-10-14,4,5.5
Pete Rose,1982,780,EX-EXMINT,2020-10-14,,0.79
Pete Rose,1982,780,EX-EXMINT,2020-10-14,4,1.04
Pete Rose,1982,780,EX-EXMINT,2020-10-14,,0.79
Pete Rose,1982,780,EX-EXMINT,2020-10-11,2,1.09
Pete Rose,1982,780,NR-MINT,2020-10-10,5,4.5
Pete Rose,1982,780,EX-EXMINT,2020-10-10,2,1
Pete Rose,1982,780,NR-MINT,2020-10-08,4,3
Pete Rose,1982,780,NR-MINT,2020-10-08,5,2.84
Pete Rose,1982,780,NR-MINT,2020-10-03,3,1.04
Pete Rose,1982,780,NR-MINT,2020-10-03,2,0.95
Pete Rose,1982,780,NR-MINT,2020-10-03,5,1.91
Pete Rose,1982,780,VG-VGEX,2020-10-02,,0.79
Pete Rose,1982,780,NR-MINT,2020-09-29,4,2.25
Pete Rose,1982,780,NM-MT OR BETTER,2020-09-28,8,12.89
Pete Rose,1982,780,NR-MINT,2020-09-28,2,1.1
Pete Rose,1982,780,NR-MINT,2020-09-28,4,1.29
Pete Rose,1982,780,NM-MT OR BETTER,2020-09-21,6,4.61
Pete Rose,1982,780,EX-EXMINT,2020-09-21,4,3.25
Pete Rose,1982,780,NR-MINT,2020-09-10,2,2.12
Pete Rose,1982,780,NM-MT OR BETTER,2020-09-10,5,3.25
Pete Rose,1982,780,NR-MINT,2020-09-02,5,5.76
Pete Rose,1982,780,NR-MINT,2020-09-02,3,2.87
Pete Rose,1982,780,EX-EXMINT,2020-09-02,3,2
Pete Rose,1982,780,EX-EXMINT,2020-09-02,4,2
Pete Rose,1982,780,NM-MT OR BETTER,2020-08-29,7,10.34
Pete Rose,1982,780,NR-MINT,2020-08-27,5,1.25
Pete Rose,1982,780,NR-MINT,2020-08-05,4,3.81
Pete Rose,1982,780,NR-MINT,2020-08-05,2,2.8
Pete Rose,1983,100,EX-EXMINT,2020-10-25,4,1.26
Pete Rose,1983,100,NM-MT OR BETTER,2020-10-24,27,32.13
Pete Rose,1983,100,NM-MT OR BETTER,2020-10-19,5,2.25
Pete Rose,1983,100,NR-MINT,2020-10-11,5,1.75
Pete Rose,1983,100,NM-MT OR BETTER,2020-10-08,3,4.34
Pete Rose,1983,100,EX-EXMINT,2020-10-08,3,1.76
Pete Rose,1983,100,EX-EXMINT,2020-10-03,4,3.25
Pete Rose,1983,100,NR-MINT,2020-09-21,3,1.82
Pete Rose,1983,100,NR-MINT,2020-09-21,3,2
Pete Rose,1983,100,NR-MINT,2020-09-21,3,2.25
Pete Rose,1983,100,EX-EXMINT,2020-09-12,4,2.25
Pete Rose,1983,100,NM-MT OR BETTER,2020-09-10,8,5.58
Pete Rose,1983,100,NM-MT OR BETTER,2020-09-10,9,10.5
Pete Rose,1983,100,EX-EXMINT,2020-09-10,3,2
Pete Rose,1983,100,EX-EXMINT,2020-08-29,6,3.64
Pete Rose,1983,100,EX-EXMINT,2020-08-27,5,4.25
Pete Rose,1983,100,NM-MT OR BETTER,2020-08-11,4,10.63
Pete Rose,1983,100,NM-MT OR BETTER,2020-08-05,5,5.5
Pete Rose,1983,100,NM-MT OR BETTER,2020-08-05,11,11.5
Pete Rose,1983,100,NM-MT OR BETTER,2020-08-05,8,6.5
Don Mattingly,1984,8,NR-MINT,2020-10-28,3,9.55
Don Mattingly,1984,8,NR-MINT,2020-10-28,6,9.39
Don Mattingly,1984,8,NR-MINT,2020-10-28,14,16.25
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-28,18,42.66
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-26,11,36
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-25,7,19.99
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-25,14,51.13
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-25,7,22.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-25,5,21.4
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-25,5,18.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-24,9,20.4
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-19,13,29
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-19,7,16.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-19,9,14.76
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-19,13,31
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-10-16,10,14
Don Mattingly,1984,8,NR-MINT,2020-10-14,30,209.5
Don Mattingly,1984,8,NR-MINT,2020-10-14,9,11.11
Don Mattingly,1984,8,NR-MINT,2020-10-14,6,10.55
Don Mattingly,1984,8,NR-MINT,2020-10-14,7,12.26
Don Mattingly,1984,8,EX-EXMINT,2020-10-14,4,8.01
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-10,19,42
Don Mattingly,1984,8,VG-VGEX,2020-10-09,8,10.49
Don Mattingly,1984,8,NR-MINT,2020-10-08,6,12.5
Don Mattingly,1984,8,NR-MINT,2020-10-08,5,12
Don Mattingly,1984,8,NM-MT OR BETTER,2020-10-08,9,26
Don Mattingly,1984,8,EX-EXMINT,2020-10-03,6,8.02
Don Mattingly,1984,8,EX-EXMINT,2020-10-03,5,6.5
Don Mattingly,1984,8,EX-EXMINT,2020-10-03,8,10.5
Don Mattingly,1984,8,NR-MINT,2020-09-29,9,14.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-28,7,12.52
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-28,10,16.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-28,11,32
Don Mattingly,1984,8,EX-EXMINT,2020-09-28,7,11
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-09-25,5,4.25
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-09-25,6,4.25
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-09-25,4,3.25
Don Mattingly,1984,8,NR-MINT,2020-09-23,6,12.5
Don Mattingly,1984,8,NR-MINT,2020-09-23,11,26.01
Don Mattingly,1984,8,NR-MINT,2020-09-23,13,13.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-23,15,56.13
Don Mattingly,1984,8,NR-MINT e*GMCARDS*,2020-09-21,15,31
Don Mattingly,1984,8,EX-EXMINT,2020-09-21,12,7.01
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-21,14,44
Don Mattingly,1984,8,EX-EXMINT,2020-09-21,7,8.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-21,13,9.5
Don Mattingly,1984,8,EX-EXMINT e*GMCARDS*,2020-09-21,11,7.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-16,10,11.61
Don Mattingly,1984,8,EX-EXMINT,2020-09-16,11,10.36
Don Mattingly,1984,8,EX-EXMINT,2020-09-16,9,8.75
Don Mattingly,1984,8,EX-EXMINT,2020-09-14,5,8.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-14,7,6.01
Don Mattingly,1984,8,EX-EXMINT,2020-09-14,6,5.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-12,5,10.01
Don Mattingly,1984,8,EX-EXMINT,2020-09-12,4,9.38
Don Mattingly,1984,8,EX-EXMINT,2020-09-12,6,11.26
Don Mattingly,1984,8,EX-EXMINT,2020-09-12,5,9.38
Don Mattingly,1984,8,VG-VGEX,2020-09-11,11,9
Don Mattingly,1984,8,VG-VGEX,2020-09-11,6,6.5
Don Mattingly,1984,8,VG-VGEX,2020-09-11,4,4
Don Mattingly,1984,8,NR-MINT,2020-09-10,10,16.39
Don Mattingly,1984,8,NR-MINT,2020-09-10,9,15.5
Don Mattingly,1984,8,NR-MINT,2020-09-10,12,14.95
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-10,14,23.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-10,7,20.5
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-09-04,7,7.51
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-09-04,5,6
Don Mattingly,1984,8,NR-MINT,2020-09-03,8,9
Don Mattingly,1984,8,EX-EXMINT,2020-09-03,8,8.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-03,11,9.24
Don Mattingly,1984,8,EX-EXMINT,2020-09-03,8,8.5
Don Mattingly,1984,8,EX-EXMINT,2020-09-03,7,11.5
Don Mattingly,1984,8,NR-MINT,2020-09-02,9,17.5
Don Mattingly,1984,8,NR-MINT,2020-09-02,9,15.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-02,12,28.5
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-02,10,32
Don Mattingly,1984,8,NM-MT OR BETTER,2020-09-02,12,21.55
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-08-28,6,4.92
Don Mattingly,1984,8,NM-MT OR BETTER,2020-08-27,10,28.9
Don Mattingly,1984,8,VG-VGEX,2020-08-21,8,8
Don Mattingly,1984,8,VG-VGEX,2020-08-21,31,190.5
Don Mattingly,1984,8,VG-VGEX,2020-08-21,11,8.52
Don Mattingly,1984,8,VG-VGEX,2020-08-21,9,8.5
Don Mattingly,1984,8,VG-VGEX (wrinkle),2020-08-14,6,5.61
Don Mattingly,1984,8,NR-MINT,2020-08-09,10,17.5
Don Mattingly,1984,8,VG-VGEX,2020-08-07,10,6.5
Don Mattingly,1984,8,EX-EXMINT,2020-08-07,7,6.51
Don Mattingly,1984,8,EX-EXMINT,2020-08-07,12,9.5
Don Mattingly,1984,8,EX-EXMINT,2020-08-07,11,6.51
Don Mattingly,1984,8,NR-MINT,2020-08-05,8,8.5
Don Mattingly,1984,8,NR-MINT,2020-08-05,9,7.75
Don Mattingly,1984,8,NM-MT OR BETTER,2020-08-05,12,31.99
Don Mattingly,1984,8,EX-EXMINT,2020-08-05,6,6
Don Mattingly,1984,8,EX-EXMINT,2020-08-05,6,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-28,6,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-26,10,3.25
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-25,14,6.75
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-25,5,4.25
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-25,4,4.25
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-25,6,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-25,6,4.3
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-24,17,19.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-19,14,4.88
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-19,5,2.94
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-19,14,3.57
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-19,6,3
Darryl Strawberry,1984,182,VG-VGEX (wrinkle),2020-10-16,2,1.25
Darryl Strawberry,1984,182,NR-MINT,2020-10-14,10,67
Darryl Strawberry,1984,182,EX-EXMINT,2020-10-14,6,3.03
Darryl Strawberry,1984,182,NR-MINT,2020-10-14,6,4.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-14,4,3.25
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-14,6,5.61
Darryl Strawberry,1984,182,NR-MINT,2020-10-10,6,10
Darryl Strawberry,1984,182,VG-VGEX,2020-10-09,3,2.9
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-08,4,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-08,18,7.5
Darryl Strawberry,1984,182,NR-MINT,2020-10-03,5,10.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-10-03,15,13.5
Darryl Strawberry,1984,182,EX-EXMINT,2020-10-03,5,10.5
Darryl Strawberry,1984,182,NR-MINT,2020-09-21,5,10.5
Darryl Strawberry,1984,182,VG-VGEX,2020-09-11,7,2.35
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-10,4,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-10,4,5.5
Darryl Strawberry,1984,182,VG-VGEX (wrinkle),2020-09-04,4,3.09
Darryl Strawberry,1984,182,EX-EXMINT,2020-09-03,4,2.25
Darryl Strawberry,1984,182,EX-EXMINT,2020-09-03,4,3.15
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-02,16,14.52
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-02,6,7.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-02,6,5.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-09-02,6,7.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-08-27,10,12.5
Darryl Strawberry,1984,182,NM-MT OR BETTER,2020-08-09,10,8.5
Pete Rose,1984,300,EX-EXMINT,2020-10-25,2,0.84
Pete Rose,1984,300,NR-MINT,2020-10-24,2,1.26
Pete Rose,1984,300,NR-MINT,2020-10-19,3,1.3
Pete Rose,1984,300,NR-MINT,2020-10-19,8,6.27
Pete Rose,1984,300,NR-MINT,2020-10-14,2,2
Pete Rose,1984,300,EX-EXMINT,2020-10-14,,0.79
Pete Rose,1984,300,NR-MINT,2020-10-10,4,2.25
Pete Rose,1984,300,NR-MINT,2020-10-08,2,2.25
Pete Rose,1984,300,NM-MT OR BETTER,2020-09-29,4,2.25
Pete Rose,1984,300,NR-MINT,2020-09-28,9,11.2
Pete Rose,1984,300,NR-MINT,2020-09-21,4,1.04
Pete Rose,1984,300,NM-MT OR BETTER,2020-09-21,5,3.51
Pete Rose,1984,300,EX-EXMINT,2020-09-21,6,1.29
Pete Rose,1984,300,EX-EXMINT,2020-09-10,3,3.27
Pete Rose,1984,300,NM-MT OR BETTER,2020-09-02,3,4.25
Pete Rose,1984,300,EX-EXMINT,2020-09-02,3,2.25
Pete Rose,1984,300,NR-MINT,2020-08-16,4,3.24
Pete Rose,1984,300,NR-MINT,2020-08-15,2,1.25
Pete Rose,1984,300,NR-MINT,2020-08-15,2,1.3
Pete Rose,1984,300,NM-MT OR BETTER,2020-08-11,3,2.25
Pete Rose,1984,300,NM-MT OR BETTER,2020-08-11,4,2
Pete Rose,1984,300,NR-MINT,2020-08-09,3,1.25
Pete Rose,1984,300,NR-MINT,2020-08-09,5,3.91
Pete Rose,1984,300,NM-MT OR BETTER,2020-08-05,2,2.25
Pete Rose,1984,300,NM-MT OR BETTER,2020-08-05,4,3.9
Roger Clemens,1985,181,EX-EXMINT,2020-10-28,4,7.5
Roger Clemens,1985,181,EX-EXMINT,2020-10-28,7,9.5
Roger Clemens,1985,181,EX-EXMINT,2020-10-28,6,10
Roger Clemens,1985,181,NR-MINT,2020-10-26,7,12.5
Roger Clemens,1985,181,NR-MINT,2020-10-25,12,11.73
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-25,6,21.5
Roger Clemens,1985,181,NR-MINT,2020-10-25,11,12.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-25,9,37
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-25,7,15.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-24,7,10.99
Roger Clemens,1985,181,VG-VGEX (crease),2020-10-23,6,5.5
Roger Clemens,1985,181,EX-EXMINT,2020-10-19,4,4.25
Roger Clemens,1985,181,EX-EXMINT,2020-10-19,7,6.63
Roger Clemens,1985,181,EX-EXMINT,2020-10-19,5,4.27
Roger Clemens,1985,181,EX-EXMINT,2020-10-19,6,5.64
Roger Clemens,1985,181,NR-MINT,2020-10-14,12,169.5
Roger Clemens,1985,181,NR-MINT,2020-10-14,6,9
Roger Clemens,1985,181,NR-MINT,2020-10-14,6,8.5
Roger Clemens,1985,181,NR-MINT,2020-10-14,13,6.04
Roger Clemens,1985,181,EX-EXMINT,2020-10-14,3,3.82
Roger Clemens,1985,181,NR-MINT,2020-10-14,8,5.51
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-14,9,9.5
Roger Clemens,1985,181,EX-EXMINT,2020-10-14,9,6.01
Roger Clemens,1985,181,EX-EXMINT,2020-10-14,5,5.75
Roger Clemens,1985,181,EX-EXMINT,2020-10-14,6,6.72
Roger Clemens,1985,181,EX-EXMINT,2020-10-14,7,7.13
Roger Clemens,1985,181,NR-MINT,2020-10-10,10,8.52
Roger Clemens,1985,181,NR-MINT,2020-10-10,8,8.52
Roger Clemens,1985,181,NR-MINT,2020-10-10,9,6.51
Roger Clemens,1985,181,NR-MINT,2020-10-10,10,7.5
Roger Clemens,1985,181,NR-MINT,2020-10-10,7,8.02
Roger Clemens,1985,181,NR-MINT,2020-10-08,9,11.5
Roger Clemens,1985,181,NR-MINT,2020-10-08,10,12.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-08,20,82
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-05,11,22.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-10-03,20,70.89
Roger Clemens,1985,181,EX-EXMINT,2020-10-03,13,6.04
Roger Clemens,1985,181,EX-EXMINT,2020-10-03,4,4.5
Roger Clemens,1985,181,VG-VGEX,2020-10-02,3,3.25
Roger Clemens,1985,181,VG-VGEX,2020-10-02,4,7
Roger Clemens,1985,181,EX-EXMINT,2020-09-29,19,12.25
Roger Clemens,1985,181,NR-MINT,2020-09-28,8,15
Roger Clemens,1985,181,NR-MINT,2020-09-28,19,15.17
Roger Clemens,1985,181,EX-EXMINT,2020-09-28,22,10.5
Roger Clemens,1985,181,EX-EXMINT,2020-09-28,7,15.5
Roger Clemens,1985,181,VG-VGEX (crease),2020-09-25,4,5
Roger Clemens,1985,181,NR-MINT,2020-09-23,8,8.52
Roger Clemens,1985,181,NR-MINT,2020-09-23,22,15.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-23,9,18.5
Roger Clemens,1985,181,NR-MINT,2020-09-21,5,8.02
Roger Clemens,1985,181,NR-MINT,2020-09-21,11,12.5
Roger Clemens,1985,181,NR-MINT,2020-09-21,8,21.49
Roger Clemens,1985,181,NR-MINT,2020-09-21,19,8.6
Roger Clemens,1985,181,NR-MINT e*GMCARDS*,2020-09-21,7,6.5
Roger Clemens,1985,181,NR-MINT e*GMCARDS*,2020-09-21,7,6.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-21,10,13.42
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-21,10,17.49
Roger Clemens,1985,181,NR-MINT,2020-09-16,7,6.26
Roger Clemens,1985,181,NR-MINT,2020-09-16,7,8.82
Roger Clemens,1985,181,NR-MINT,2020-09-16,8,6.61
Roger Clemens,1985,181,NR-MINT,2020-09-14,5,6.52
Roger Clemens,1985,181,NR-MINT,2020-09-14,8,10.53
Roger Clemens,1985,181,NR-MINT,2020-09-14,8,8.55
Roger Clemens,1985,181,NR-MINT,2020-09-12,4,8.52
Roger Clemens,1985,181,NR-MINT,2020-09-12,10,10.29
Roger Clemens,1985,181,NR-MINT,2020-09-12,15,9.02
Roger Clemens,1985,181,NR-MINT,2020-09-12,6,7.5
Roger Clemens,1985,181,VG-VGEX,2020-09-11,4,3.76
Roger Clemens,1985,181,VG-VGEX,2020-09-11,6,3.69
Roger Clemens,1985,181,VG-VGEX,2020-09-11,4,3.8
Roger Clemens,1985,181,NR-MINT,2020-09-10,8,9.26
Roger Clemens,1985,181,NR-MINT,2020-09-10,6,9.26
Roger Clemens,1985,181,NR-MINT,2020-09-10,8,9.26
Roger Clemens,1985,181,NR-MINT,2020-09-09,7,8.5
Roger Clemens,1985,181,NR-MINT,2020-09-09,6,9.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-09,19,16
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-09,13,23.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-09,12,15.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-03,10,14.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-03,19,20.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-03,11,15.72
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-03,18,27.88
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-03,10,12.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-02,7,15.74
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-02,15,30
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-02,24,20.5
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-02,8,26
Roger Clemens,1985,181,NM-MT OR BETTER,2020-09-02,19,83.01
Roger Clemens,1985,181,NM-MT OR BETTER,2020-08-29,14,62.57
Roger Clemens,1985,181,NM-MT OR BETTER,2020-08-27,15,26.58
Roger Clemens,1985,181,NM-MT OR BETTER,2020-08-15,11,17.5
Roger Clemens,1985,181,NR-MINT,2020-08-11,5,6.56
Roger Clemens,1985,181,NR-MINT,2020-08-09,11,13.16
Roger Clemens,1985,181,NM-MT OR BETTER,2020-08-09,12,23.55
Roger Clemens,1985,181,VG-VGEX,2020-08-07,5,5
Mark McGwire,1985,401,NR-MINT,2020-10-28,8,14.5
Mark McGwire,1985,401,EX-EXMINT,2020-10-28,11,12.5
Mark McGwire,1985,401,NR-MINT,2020-10-26,15,16.19
Mark McGwire,1985,401,NR-MINT,2020-10-24,10,15.51
Mark McGwire,1985,401,VG-VGEX (wrinkle),2020-10-23,6,6.27
Mark McGwire,1985,401,NR-MINT,2020-10-19,8,18.5
Mark McGwire,1985,401,NR-MINT,2020-10-19,9,17.5
Mark McGwire,1985,401,NR-MINT,2020-10-19,11,20.5
Mark McGwire,1985,401,NM-MT OR BETTER,2020-10-19,15,34
Mark McGwire,1985,401,VG-VGEX,2020-10-16,4,5
Mark McGwire,1985,401,EX-EXMINT (miscut),2020-10-16,4,5.5
Mark McGwire,1985,401,NR-MINT,2020-10-14,8,13.4
Mark McGwire,1985,401,NR-MINT,2020-10-14,17,24.5
Mark McGwire,1985,401,NR-MINT,2020-10-14,8,11.5
Mark McGwire,1985,401,VG-VGEX,2020-10-09,6,9.02
Mark McGwire,1985,401,VG-VGEX,2020-10-09,10,9.42
Mark McGwire,1985,401,VG-VGEX,2020-10-09,7,9.5
Mark McGwire,1985,401,EX-EXMINT,2020-10-08,11,8.5
Mark McGwire,1985,401,NR-MINT,2020-10-05,11,17.5
Mark McGwire,1985,401,NR-MINT,2020-09-28,9,16.06
Mark McGwire,1985,401,EX-EXMINT,2020-09-28,9,12
