name,year,number,condition,date,bids,price
Hoyt Wilhelm,1963,108,VG-VGEX,2020-12-15,6,3.25
Hoyt Wilhelm,1963,108,VG-VGEX,2020-12-10,3,1.25
Hoyt Wilhelm,1963,108,NR-MINT,2020-12-06,8,11.05
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-11-30,6,8.08
Hoyt Wilhelm,1963,108,VG-VGEX (wrinkle),2020-11-27,3,1.5
Hoyt Wilhelm,1963,108,LOW GRADE,2020-11-27,3,2.09
Hoyt Wilhelm,1963,108,VG-VGEX,2020-11-25,8,4.25
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-11-21,5,4.25
Hoyt Wilhelm,1963,108,VG-VGEX (crease),2020-11-20,7,4.25
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-11-16,6,3.76
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-11-08,3,3.61
Hoyt Wilhelm,1963,108,VG-VGEX (wrinke),2020-10-30,3,2.24
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-10-29,7,4.5
Hoyt Wilhelm,1963,108,NM-MT OR BETTER,2020-10-26,10,16.55
Hoyt Wilhelm,1963,108,EX-EXMINT,2020-10-21,5,6.77
Hoyt Wilhelm,1963,108,LOW GRADE,2020-10-16,8,2.38
Robin Roberts,1963,125,LOW GRADE (crease),2021-01-02,6,2.35
Robin Roberts,1963,125,EX-EXMINT,2020-12-22,7,6.6
Robin Roberts,1963,125,EX-EXMINT,2020-12-19,7,7.12
Robin Roberts,1963,125,LOW GRADE (crease),2020-12-18,5,2.25
Robin Roberts,1963,125,LOW GRADE (crease),2020-12-18,2,1.25
Robin Roberts,1963,125,LOW GRADE,2020-12-18,3,1.23
Robin Roberts,1963,125,EX-EXMINT,2020-12-15,11,9.59
Robin Roberts,1963,125,LOW GRADE (crease),2020-12-11,5,1.25
Robin Roberts,1963,125,LOW GRADE,2020-12-11,2,1.56
Robin Roberts,1963,125,EX-EXMINT,2020-12-06,11,14.5
Robin Roberts,1963,125,LOW GRADE (filler),2020-12-04,3,2.25
Robin Roberts,1963,125,LOW GRADE (crease),2020-12-04,,0.79
Robin Roberts,1963,125,LOW GRADE (filler),2020-11-27,4,2
Robin Roberts,1963,125,LOW GRADE (filler),2020-11-27,5,3.19
Robin Roberts,1963,125,VG-VGEX,2020-11-25,6,3.6
Robin Roberts,1963,125,VG-VGEX,2020-11-21,6,6.26
Robin Roberts,1963,125,VG-VGEX (crease),2020-11-20,3,2.04
Robin Roberts,1963,125,VG-VGEX,2020-11-16,4,2.7
Robin Roberts,1963,125,NR-MINT,2020-11-08,9,12.2
Robin Roberts,1963,125,LOW GRADE (crease),2020-10-30,4,3.02
Robin Roberts,1963,125,VG-VGEX,2020-10-29,7,4.25
Robin Roberts,1963,125,EX-EXMINT,2020-10-26,7,6.49
Robin Roberts,1963,125,VG-VGEX (crease),2020-10-23,6,4.25
Robin Roberts,1963,125,EX-EXMINT,2020-10-21,10,9.69
Gaylord Perry,1963,169,VG-VGEX (wrinkle),2021-01-02,12,15.5
Gaylord Perry,1963,169,LOW GRADE (crease),2021-01-02,6,15.5
Gaylord Perry,1963,169,LOW GRADE (crease),2020-12-26,9,11.5
Gaylord Perry,1963,169,EX-EXMINT,2020-12-22,11,34.88
Gaylord Perry,1963,169,EX-EXMINT,2020-12-19,9,28.51
Gaylord Perry,1963,169,VG-VGEX (crease),2020-12-18,8,28.77
Gaylord Perry,1963,169,NR-MINT,2020-12-15,16,46.95
Gaylord Perry,1963,169,VG-VGEX,2020-12-10,6,9.71
Gaylord Perry,1963,169,NR-MINT,2020-12-06,8,25.21
Gaylord Perry,1963,169,VG-VGEX (crease),2020-12-04,13,9.4
Gaylord Perry,1963,169,NR-MINT,2020-11-30,19,21.5
Gaylord Perry,1963,169,LOW GRADE,2020-11-27,5,4.65
Gaylord Perry,1963,169,EX-EXMINT,2020-11-25,9,9.5
Gaylord Perry,1963,169,VG-VGEX,2020-11-21,8,4.69
Gaylord Perry,1963,169,LOW GRADE,2020-11-20,7,9.5
Gaylord Perry,1963,169,VG-VGEX,2020-11-16,12,14.91
Gaylord Perry,1963,169,VG-VGEX,2020-10-31,10,15.52
Gaylord Perry,1963,169,VG-VGEX (crease),2020-10-30,6,4.01
Gaylord Perry,1963,169,VG-VGEX (crease),2020-10-30,6,6.26
Gaylord Perry,1963,169,VG-VGEX,2020-10-28,6,10.6
Gaylord Perry,1963,169,VG-VGEX,2020-10-28,8,13.83
Gaylord Perry,1963,169,LOW GRADE (crease) (marked),2020-10-23,3,3.25
Gaylord Perry,1963,169,VG-VGEX (crease),2020-10-16,6,8.27
Gaylord Perry,1963,169,VG-VGEX (crease),2020-10-09,7,5.27
Luis Aparicio,1963,205,VG-VGEX (crease),2020-12-26,7,5.86
Luis Aparicio,1963,205,EX-EXMINT,2020-12-22,8,7.75
Luis Aparicio,1963,205,EX-EXMINT,2020-12-19,8,9.5
Luis Aparicio,1963,205,VG-VGEX (crease),2020-12-18,6,3.25
Luis Aparicio,1963,205,LOW GRADE (crease),2020-12-18,5,2
Luis Aparicio,1963,205,EX-EXMINT,2020-12-15,9,7.74
Luis Aparicio,1963,205,EX-EXMINT,2020-12-10,6,7.5
Luis Aparicio,1963,205,NR-MINT,2020-12-06,14,17.39
Luis Aparicio,1963,205,VG-VGEX,2020-11-30,8,6.74
Luis Aparicio,1963,205,VG-VGEX,2020-11-21,6,6.38
Luis Aparicio,1963,205,VG-VGEX,2020-10-28,4,2.8
Eddie Mathews,1963,275,VG-VGEX,2020-12-22,7,14.51
Eddie Mathews,1963,275,EX-EXMINT,2020-12-19,10,32
Eddie Mathews,1963,275,EX-EXMINT,2020-12-15,12,22.01
Eddie Mathews,1963,275,EX-EXMINT,2020-12-10,8,36.44
Eddie Mathews,1963,275,EX-EXMINT,2020-12-06,12,22
Eddie Mathews,1963,275,LOW GRADE,2020-12-04,7,9.3
Eddie Mathews,1963,275,NR-MINT,2020-11-30,13,71
Eddie Mathews,1963,275,LOW GRADE (filler),2020-11-27,5,4.41
Eddie Mathews,1963,275,VG-VGEX,2020-11-25,28,18.5
Eddie Mathews,1963,275,EX-EXMINT,2020-11-21,12,9.6
Eddie Mathews,1963,275,LOW GRADE,2020-11-20,7,7.5
Eddie Mathews,1963,275,VG-VGEX,2020-11-16,12,11
Eddie Mathews,1963,275,EX-EXMINT,2020-10-31,9,17.5
Eddie Mathews,1963,275,VG-VGEX (crease),2020-10-30,8,10.6
Eddie Mathews,1963,275,EX-EXMINT,2020-10-24,9,41
Yogi Berra,1963,340,CO LOW GRADE (filler),2020-12-26,16,16.5
Yogi Berra,1963,340,CO VG-VGEX,2020-12-19,13,33.1
Yogi Berra,1963,340,CO LOW GRADE (filler),2020-12-18,7,11.5
Yogi Berra,1963,340,CO EX-EXMINT,2020-12-15,18,45.44
Yogi Berra,1963,340,CO VG-VGEX,2020-12-06,18,54
Yogi Berra,1963,340,CO VG-VGEX (miscut),2020-11-27,23,29.31
Yogi Berra,1963,340,CO LOW GRADE (filler),2020-11-27,9,10.5
Yogi Berra,1963,340,CO VG-VGEX,2020-11-21,11,39.24
Yogi Berra,1963,340,CO LOW GRADE,2020-11-20,11,16.75
Yogi Berra,1963,340,CO VG-VGEX,2020-11-16,12,31
Yogi Berra,1963,340,CO EX-EXMINT,2020-11-08,15,42
Billy Williams,1963,353,LOW GRADE,2021-01-02,5,5.51
Billy Williams,1963,353,LOW GRADE (crease),2020-12-26,9,9.51
Billy Williams,1963,353,VG-VGEX,2020-12-22,6,9.5
Billy Williams,1963,353,EX-EXMINT,2020-12-19,12,32.72
Billy Williams,1963,353,NR-MINT,2020-12-15,19,36
Billy Williams,1963,353,LOW GRADE (crease),2020-11-27,4,4.98
Billy Williams,1963,353,LOW GRADE (crease),2020-11-27,2,3.25
Billy Williams,1963,353,LOW GRADE (crease),2020-11-20,3,5.5
Billy Williams,1963,353,VG-VGEX,2020-11-16,5,13.24
Billy Williams,1963,353,LOW GRADE,2020-11-13,6,6.1
Billy Williams,1963,353,LOW GRADE (crease),2020-10-30,5,4.25
Billy Williams,1963,353,LOW GRADE,2020-10-30,7,4.83
Billy Williams,1963,353,VG-VGEX,2020-10-28,11,16
Billy Williams,1963,353,LOW GRADE,2020-10-09,3,4
Don Drysdale,1963,360,EX-EXMINT,2020-12-22,22,66
Don Drysdale,1963,360,VG-VGEX (crease),2020-12-18,9,15.5
Don Drysdale,1963,360,VG-VGEX (crease),2020-12-11,7,7.07
Don Drysdale,1963,360,VG-VGEX,2020-11-21,13,18.5
Don Drysdale,1963,360,LOW GRADE (crease),2020-11-20,4,5.09
Don Drysdale,1963,360,VG-VGEX,2020-11-16,6,10.5
Don Drysdale,1963,360,LOW GRADE (filler),2020-10-30,7,8.27
Don Drysdale,1963,360,VG-VGEX,2020-10-21,14,17.1
Don Drysdale,1963,360,VG-VGEX,2020-10-07,12,45
Juan Marichal,1963,440,LOW GRADE,2020-12-26,8,7.51
Juan Marichal,1963,440,VG-VGEX,2020-12-22,9,17.58
Juan Marichal,1963,440,VG-VGEX,2020-12-19,12,14.09
Juan Marichal,1963,440,NM-MT OR BETTER,2020-12-15,20,96
Juan Marichal,1963,440,LOW GRADE,2020-12-11,8,8.5
Juan Marichal,1963,440,EX-EXMINT,2020-12-06,17,37.55
Juan Marichal,1963,440,NM-MT OR BETTER,2020-11-30,15,84.27
Juan Marichal,1963,440,VG-VGEX,2020-11-25,12,9.83
Juan Marichal,1963,440,VG-VGEX,2020-11-21,14,11.5
Juan Marichal,1963,440,LOW GRADE,2020-11-20,17,14.5
Juan Marichal,1963,440,EX-EXMINT,2020-11-16,14,30
Juan Marichal,1963,440,LOW GRADE (filler),2020-10-30,4,3.5
Juan Marichal,1963,440,LOW GRADE (crease),2020-10-30,6,4.76
Juan Marichal,1963,440,LOW GRADE,2020-10-23,6,5
Whitey Ford,1963,446,VG-VGEX,2020-12-22,16,18.82
Whitey Ford,1963,446,EX-EXMINT,2020-12-19,17,33.05
Whitey Ford,1963,446,VG-VGEX,2020-12-15,14,38
Whitey Ford,1963,446,EX-EXMINT,2020-11-30,19,39
Whitey Ford,1963,446,LOW GRADE,2020-11-27,8,10.5
Whitey Ford,1963,446,VG-VGEX,2020-11-25,4,5.87
Whitey Ford,1963,446,NR-MINT,2020-11-16,16,74.78
Whitey Ford,1963,446,NR-MINT,2020-10-21,14,50
Harmon Killebrew,1963,500,VG-VGEX (crease),2021-01-02,10,25
Harmon Killebrew,1963,500,LOW GRADE (crease),2021-01-02,9,9.5
Harmon Killebrew,1963,500,VG-VGEX (crease),2020-12-18,11,19.15
Harmon Killebrew,1963,500,LOW GRADE (crease),2020-12-04,10,13
Harmon Killebrew,1963,500,LOW GRADE (crease),2020-12-04,9,12.51
Harmon Killebrew,1963,500,VG-VGEX,2020-11-30,13,40
Harmon Killebrew,1963,500,LOW GRADE (crease),2020-11-27,8,14.51
Harmon Killebrew,1963,500,VG-VGEX,2020-11-25,8,17.5
Harmon Killebrew,1963,500,LOW GRADE (crease),2020-11-20,9,12.51
Harmon Killebrew,1963,500,LOW GRADE,2020-11-06,11,21.24
Harmon Killebrew,1963,500,VG-VGEX,2020-10-21,11,28
Duke Snider,1963,550,LOW GRADE (crease),2021-01-02,10,10.5
Duke Snider,1963,550,LOW GRADE,2020-12-26,6,10.89
Duke Snider,1963,550,EX-EXMINT,2020-12-22,12,41.4
Duke Snider,1963,550,EX-EXMINT,2020-12-19,14,23.2
Duke Snider,1963,550,VG-VGEX (wrinkle),2020-12-18,7,27.7
Duke Snider,1963,550,VG-VGEX,2020-12-10,7,17.79
Duke Snider,1963,550,VG-VGEX,2020-12-06,12,26.1
Duke Snider,1963,550,LOW GRADE (crease),2020-12-04,5,5.62
Duke Snider,1963,550,LOW GRADE (crease),2020-12-04,5,8.39
Duke Snider,1963,550,EX-EXMINT,2020-11-30,25,44
Duke Snider,1963,550,VG-VGEX (crease),2020-11-27,2,11.61
Duke Snider,1963,550,LOW GRADE (filler),2020-11-27,8,8.98
Duke Snider,1963,550,EX-EXMINT,2020-11-25,13,31
Duke Snider,1963,550,LOW GRADE (crease),2020-11-20,7,7.5
Duke Snider,1963,550,VG-VGEX,2020-11-16,7,26.01
Duke Snider,1963,550,LOW GRADE (crease),2020-10-16,5,5.5
Duke Snider,1963,550,EX-EXMINT,2020-10-07,6,16.17
Hoyt Wilhelm,1964,13,LOW GRADE (crease),2021-01-02,4,1.91
Hoyt Wilhelm,1964,13,LOW GRADE (filler),2020-12-26,5,2.58
Hoyt Wilhelm,1964,13,VG-VGEX,2020-12-23,4,4.05
Hoyt Wilhelm,1964,13,VG-VGEX,2020-12-23,5,2.54
Hoyt Wilhelm,1964,13,VG-VGEX,2020-12-22,6,5.5
Hoyt Wilhelm,1964,13,VG-VGEX,2020-12-19,8,5
Hoyt Wilhelm,1964,13,EX-EXMINT,2020-12-15,6,3.85
Hoyt Wilhelm,1964,13,EX-EXMINT,2020-12-10,3,3.04
Hoyt Wilhelm,1964,13,NR-MINT,2020-12-06,11,8.5
Hoyt Wilhelm,1964,13,NR-MINT,2020-11-30,5,6.55
Hoyt Wilhelm,1964,13,LOW GRADE (crease),2020-11-27,2,1.84
Hoyt Wilhelm,1964,13,EX-EXMINT,2020-11-25,8,4.95
Hoyt Wilhelm,1964,13,LOW GRADE (filler),2020-11-20,3,2
Hoyt Wilhelm,1964,13,EX-EXMINT,2020-11-16,5,3.25
Hoyt Wilhelm,1964,13,VG-VGEX,2020-10-28,4,1.51
Hoyt Wilhelm,1964,13,NR-MINT,2020-10-24,7,6.89
Hoyt Wilhelm,1964,13,VG-VGEX,2020-10-22,2,2
Hoyt Wilhelm,1964,13,LOW GRADE,2020-10-16,3,2.07
Hoyt Wilhelm,1964,13,NM-MT OR BETTER,2020-10-12,11,13.28
Hoyt Wilhelm,1964,13,VG-VGEX,2020-10-11,5,4.81
Hoyt Wilhelm,1964,13,NR-MINT,2020-10-10,9,14.5
Eddie Mathews,1964,35,VG-VGEX (crease),2021-01-02,4,7.51
Eddie Mathews,1964,35,LOW GRADE (crease),2021-01-02,5,5.5
Eddie Mathews,1964,35,VG-VGEX,2020-12-22,13,13.03
Eddie Mathews,1964,35,VG-VGEX,2020-12-19,8,6.5
Eddie Mathews,1964,35,NR-MINT,2020-12-15,24,55
Eddie Mathews,1964,35,VG-VGEX,2020-12-10,13,13.83
Eddie Mathews,1964,35,EX-EXMINT,2020-12-06,14,18.5
Eddie Mathews,1964,35,VG-VGEX (crease),2020-12-04,3,9.27
Eddie Mathews,1964,35,LOW GRADE,2020-12-04,5,6
Eddie Mathews,1964,35,NR-MINT,2020-11-30,23,56
Eddie Mathews,1964,35,LOW GRADE (filler),2020-11-27,4,4.23
Eddie Mathews,1964,35,LOW GRADE (crease),2020-11-27,5,3.42
Eddie Mathews,1964,35,VG-VGEX,2020-11-25,11,10.08
Eddie Mathews,1964,35,LOW GRADE (crease),2020-11-20,6,5.5
Eddie Mathews,1964,35,VG-VGEX,2020-11-16,12,17.5
Eddie Mathews,1964,35,EX-EXMINT,2020-11-05,10,20.19
Eddie Mathews,1964,35,VG-VGEX (crease),2020-10-30,5,6.5
Eddie Mathews,1964,35,VG-VGEX,2020-10-29,9,9.49
Eddie Mathews,1964,35,VG-VGEX,2020-10-29,10,16
Eddie Mathews,1964,35,VG-VGEX,2020-10-29,10,9.27
Eddie Mathews,1964,35,VG-VGEX,2020-10-28,12,9.61
Eddie Mathews,1964,35,VG-VGEX,2020-10-28,8,12.5
Eddie Mathews,1964,35,LOW GRADE,2020-10-23,6,6
Eddie Mathews,1964,35,NR-MINT,2020-10-22,12,16.05
Eddie Mathews,1964,35,NM-MT OR BETTER,2020-10-12,23,134.44
Eddie Mathews,1964,35,EX-EXMINT,2020-10-10,12,13.16
Don Drysdale,1964,120,LOW GRADE (filler),2021-01-02,7,3.01
Don Drysdale,1964,120,VG-VGEX,2020-12-23,10,11.5
Don Drysdale,1964,120,VG-VGEX,2020-12-23,16,14.5
Don Drysdale,1964,120,EX-EXMINT,2020-12-22,16,25
Don Drysdale,1964,120,EX-EXMINT,2020-12-19,11,28.76
Don Drysdale,1964,120,VG-VGEX (crease),2020-12-18,9,9.5
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-18,4,4.25
Don Drysdale,1964,120,LOW GRADE (filler),2020-12-18,9,6.5
Don Drysdale,1964,120,EX-EXMINT,2020-12-15,9,18.26
Don Drysdale,1964,120,VG-VGEX (crease),2020-12-11,6,5.23
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-11,4,2.25
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-11,5,3.25
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-11,4,2.25
Don Drysdale,1964,120,LOW GRADE,2020-12-11,8,7.5
Don Drysdale,1964,120,VG-VGEX,2020-12-10,14,13.38
Don Drysdale,1964,120,NR-MINT,2020-12-06,12,30.99
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-04,6,3.25
Don Drysdale,1964,120,LOW GRADE (crease),2020-12-04,6,4.37
Don Drysdale,1964,120,LOW GRADE,2020-12-04,8,5.7
Don Drysdale,1964,120,VG-VGEX,2020-11-30,8,8.38
Don Drysdale,1964,120,LOW GRADE (filler),2020-11-27,5,2.55
Don Drysdale,1964,120,LOW GRADE (filler),2020-11-27,5,3.42
Don Drysdale,1964,120,VG-VGEX,2020-11-25,11,17.5
Don Drysdale,1964,120,VG-VGEX (wrinkle),2020-11-20,7,6.5
Don Drysdale,1964,120,EX-EXMINT,2020-11-03,11,13.5
Don Drysdale,1964,120,EX-EXMINT,2020-10-31,10,17
Don Drysdale,1964,120,VG-VGEX (crease),2020-10-30,5,6.05
Don Drysdale,1964,120,VG-VGEX,2020-10-29,7,13.16
Don Drysdale,1964,120,VG-VGEX,2020-10-29,8,8.17
Don Drysdale,1964,120,VG-VGEX,2020-10-29,10,10.61
Don Drysdale,1964,120,EX-EXMINT,2020-10-28,17,32.11
Don Drysdale,1964,120,EX-EXMINT,2020-10-28,12,32
Don Drysdale,1964,120,EX-EXMINT,2020-10-22,11,19.37
Don Drysdale,1964,120,NR-MINT,2020-10-12,11,39
Don Drysdale,1964,120,VG-VGEX,2020-10-11,9,10.5
Don Drysdale,1964,120,NR-MINT,2020-10-10,10,45.25
Don Drysdale,1964,120,LOW GRADE (crease),2020-10-09,6,3.25
Duke Snider,1964,155,LOW GRADE (filler),2021-01-02,4,2.25
Duke Snider,1964,155,VG-VGEX,2020-12-22,14,12.5
Duke Snider,1964,155,VG-VGEX,2020-12-19,7,15.81
Duke Snider,1964,155,LOW GRADE (crease),2020-12-18,9,7
Duke Snider,1964,155,VG-VGEX (wrinkle),2020-12-18,7,5.12
Duke Snider,1964,155,VG-VGEX (crease),2020-12-18,7,5.5
Duke Snider,1964,155,EX-EXMINT,2020-12-15,7,10.5
Duke Snider,1964,155,LOW GRADE,2020-12-11,2,3.33
Duke Snider,1964,155,VG-VGEX,2020-12-10,5,5.02
Duke Snider,1964,155,VG-VGEX,2020-12-06,10,5.6
Duke Snider,1964,155,LOW GRADE (crease),2020-12-04,5,3.9
Duke Snider,1964,155,LOW GRADE (crease),2020-12-04,3,3.36
Duke Snider,1964,155,EX-EXMINT,2020-11-30,9,15.27
Duke Snider,1964,155,LOW GRADE (filler),2020-11-27,5,3.81
Duke Snider,1964,155,LOW GRADE (filler),2020-11-27,2,1.92
Duke Snider,1964,155,NR-MINT,2020-11-25,12,20.55
Duke Snider,1964,155,LOW GRADE (crease),2020-11-20,7,8
Duke Snider,1964,155,EX-EXMINT,2020-11-16,9,13.05
Duke Snider,1964,155,VG-VGEX (crease),2020-11-06,4,5.8
Duke Snider,1964,155,VG-VGEX (crease),2020-10-30,9,5.5
Duke Snider,1964,155,VG-VGEX (crease),2020-10-30,5,4.25
Duke Snider,1964,155,VG-VGEX,2020-10-29,8,7
Duke Snider,1964,155,VG-VGEX,2020-10-29,4,6.6
Duke Snider,1964,155,VG-VGEX,2020-10-28,6,4.51
Duke Snider,1964,155,VG-VGEX,2020-10-28,12,5.5
Duke Snider,1964,155,VG-VGEX,2020-10-26,5,6.5
Duke Snider,1964,155,VG-VGEX,2020-10-22,6,4.25
Duke Snider,1964,155,EX-EXMINT,2020-10-12,6,11.31
Billy Williams,1964,175,LOW GRADE (filler),2020-12-26,7,6.55
Billy Williams,1964,175,VG-VGEX (wrinkle),2020-12-18,6,9.5
Billy Williams,1964,175,VG-VGEX (crease),2020-12-18,9,7.05
Billy Williams,1964,175,VG-VGEX (crease),2020-12-18,9,7
Billy Williams,1964,175,VG-VGEX,2020-12-15,7,10.5
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,3,1.5
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,9,4.25
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,6,3.32
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,3,3.25
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,5,2.85
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,5,3
Billy Williams,1964,175,LOW GRADE (crease),2020-12-11,8,5.02
Billy Williams,1964,175,LOW GRADE,2020-12-04,4,3.25
Billy Williams,1964,175,LOW GRADE,2020-12-04,7,3.25
Billy Williams,1964,175,VG-VGEX (wrinkle),2020-11-27,3,8
Billy Williams,1964,175,LOW GRADE (crease),2020-11-27,5,5
Billy Williams,1964,175,EX-EXMINT,2020-11-25,11,11.5
Billy Williams,1964,175,LOW GRADE (crease),2020-11-20,3,2.09
Billy Williams,1964,175,VG-VGEX,2020-11-16,10,8.5
Billy Williams,1964,175,LOW GRADE (crease),2020-10-30,4,4
Billy Williams,1964,175,VG-VGEX,2020-10-28,11,21.5
Billy Williams,1964,175,VG-VGEX,2020-10-22,4,5.94
Billy Williams,1964,175,LOW GRADE,2020-10-16,14,14.38
Billy Williams,1964,175,NM-MT OR BETTER,2020-10-12,23,93
Billy Williams,1964,175,VG-VGEX,2020-10-10,7,7.5
Harmon Killebrew,1964,177,VG-VGEX (wrinkle),2021-01-02,10,9.5
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-12-26,5,4.55
Harmon Killebrew,1964,177,VG-VGEX,2020-12-22,6,5.55
Harmon Killebrew,1964,177,EX-EXMINT,2020-12-19,19,26.01
Harmon Killebrew,1964,177,VG-VGEX (wrinkle),2020-12-18,7,6
Harmon Killebrew,1964,177,VG-VGEX (paper loss),2020-12-18,7,5.24
Harmon Killebrew,1964,177,VG-VGEX,2020-12-15,7,7
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-12-11,4,3.12
Harmon Killebrew,1964,177,LOW GRADE (filler),2020-12-11,6,3.03
Harmon Killebrew,1964,177,VG-VGEX (crease),2020-12-11,2,3.01
Harmon Killebrew,1964,177,LOW GRADE,2020-12-11,5,2.86
Harmon Killebrew,1964,177,LOW GRADE,2020-12-11,4,6.59
Harmon Killebrew,1964,177,LOW GRADE,2020-12-11,2,2.91
Harmon Killebrew,1964,177,LOW GRADE,2020-12-11,5,3.25
Harmon Killebrew,1964,177,VG-VGEX,2020-12-10,5,9
Harmon Killebrew,1964,177,VG-VGEX,2020-12-06,7,6.49
Harmon Killebrew,1964,177,LOW GRADE,2020-12-04,4,4.37
Harmon Killebrew,1964,177,LOW GRADE,2020-12-04,5,6.73
Harmon Killebrew,1964,177,EX-EXMINT,2020-11-30,14,28
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-11-27,7,4.77
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-11-27,4,4.8
Harmon Killebrew,1964,177,VG-VGEX,2020-11-25,5,4.3
Harmon Killebrew,1964,177,VG-VGEX (crease),2020-11-20,6,5.5
Harmon Killebrew,1964,177,VG-VGEX,2020-11-16,6,13.29
Harmon Killebrew,1964,177,EX-EXMINT,2020-11-11,8,26
Harmon Killebrew,1964,177,EX-EXMINT,2020-11-10,11,24.62
Harmon Killebrew,1964,177,NM-MT OR BETTER,2020-11-03,15,124.09
Harmon Killebrew,1964,177,VG-VGEX (crease),2020-10-30,6,7
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-10-30,2,3.09
Harmon Killebrew,1964,177,VG-VGEX,2020-10-29,14,16.62
Harmon Killebrew,1964,177,VG-VGEX,2020-10-29,9,14.5
Harmon Killebrew,1964,177,EX-EXMINT,2020-10-29,11,73
Harmon Killebrew,1964,177,VG-VGEX,2020-10-28,11,9.55
Harmon Killebrew,1964,177,VG-VGEX,2020-10-28,13,13.06
Harmon Killebrew,1964,177,EX-EXMINT,2020-10-28,13,28
Harmon Killebrew,1964,177,VG-VGEX,2020-10-24,8,7.38
Harmon Killebrew,1964,177,NR-MINT,2020-10-22,11,53
Harmon Killebrew,1964,177,LOW GRADE (crease),2020-10-16,7,5
Harmon Killebrew,1964,177,NM-MT OR BETTER,2020-10-12,20,127.5
Harmon Killebrew,1964,177,EX-EXMINT,2020-10-11,6,26
Harmon Killebrew,1964,177,VG-VGEX,2020-10-10,8,17.5
Juan Marichal,1964,280,LOW GRADE (crease),2021-01-02,6,2.25
Juan Marichal,1964,280,VG-VGEX (wrinkle),2020-12-26,4,7.77
Juan Marichal,1964,280,LOW GRADE (crease),2020-12-26,4,2.25
Juan Marichal,1964,280,VG-VGEX,2020-12-23,9,8.55
Juan Marichal,1964,280,VG-VGEX,2020-12-22,5,7.89
Juan Marichal,1964,280,VG-VGEX,2020-12-19,11,13.49
Juan Marichal,1964,280,LOW GRADE (crease),2020-12-18,5,3.85
Juan Marichal,1964,280,EX-EXMINT,2020-12-15,11,16.69
Juan Marichal,1964,280,LOW GRADE (crease),2020-12-11,4,4.13
Juan Marichal,1964,280,EX-EXMINT,2020-12-10,10,16.5
Juan Marichal,1964,280,EX-EXMINT,2020-12-06,16,17
Juan Marichal,1964,280,LOW GRADE (crease),2020-12-04,8,4.25
Juan Marichal,1964,280,LOW GRADE,2020-12-04,6,2.14
Juan Marichal,1964,280,VG-VGEX,2020-11-30,7,6.05
Juan Marichal,1964,280,VG-VGEX (marked),2020-11-27,5,2.58
Juan Marichal,1964,280,VG-VGEX (crease),2020-11-27,5,3.25
Juan Marichal,1964,280,EX-EXMINT,2020-11-25,8,10.59
Juan Marichal,1964,280,VG-VGEX (crease),2020-11-20,4,3.09
Juan Marichal,1964,280,VG-VGEX,2020-11-16,19,9.29
Juan Marichal,1964,280,VG-VGEX,2020-10-31,2,4.58
Juan Marichal,1964,280,VG-VGEX (crease),2020-10-30,6,4.8
Juan Marichal,1964,280,LOW GRADE (crease),2020-10-23,4,3.04
Juan Marichal,1964,280,VG-VGEX,2020-10-22,5,5.24
Juan Marichal,1964,280,NR-MINT,2020-10-12,10,22.22
Juan Marichal,1964,280,VG-VGEX,2020-10-10,6,6.16
Juan Marichal,1964,280,LOW GRADE (crease),2020-10-09,8,3.3
Juan Marichal,1964,280,LOW GRADE (crease),2020-10-09,4,1.9
Juan Marichal,1964,280,EX-EXMINT,2020-10-07,6,14.5
Robin Roberts,1964,285,VG-VGEX (crease),2020-12-26,5,4.25
Robin Roberts,1964,285,VG-VGEX,2020-12-19,4,5
Robin Roberts,1964,285,EX-EXMINT,2020-12-15,12,6.1
Robin Roberts,1964,285,VG-VGEX,2020-12-06,3,1.34
Robin Roberts,1964,285,VG-VGEX,2020-11-30,5,3.92
Robin Roberts,1964,285,EX-EXMINT,2020-11-25,5,3.76
Robin Roberts,1964,285,LOW GRADE,2020-11-20,3,2.09
Robin Roberts,1964,285,VG-VGEX,2020-11-05,7,6.27
Robin Roberts,1964,285,VG-VGEX,2020-10-31,2,1.5
Robin Roberts,1964,285,VG-VGEX (wrinkle),2020-10-30,5,3.5
Robin Roberts,1964,285,VG-VGEX,2020-10-28,6,5.76
