name,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Jose Canseco,1996,362,0.3,,,0.3,/ViewCard.cfm/sid/803/cid/148262/1996-Topps-362-Jose-Canseco,/Images/Cards/Baseball/803/803-362Fr.jpg,/Images/Cards/Baseball/803/803-362Bk.jpg
Fred McGriff,1996,389,0.3,,,0.3,/ViewCard.cfm/sid/803/cid/148289/1996-Topps-389-Fred-McGriff,/Images/Cards/Baseball/803/803-389Fr.jpg,/Images/Cards/Baseball/803/803-389Bk.jpg
Cecil Fielder,1996,393,0.2,,,0.2,/ViewCard.cfm/sid/803/cid/148293/1996-Topps-393-Cecil-Fielder,/Images/Cards/Baseball/803/803-393Fr.jpg,/Images/Cards/Baseball/803/803-393Bk.jpg
Rafael Palmeiro,1996,395,0.18,,,0.18,/ViewCard.cfm/sid/803/cid/148295/1996-Topps-395-Rafael-Palmeiro,/Images/Cards/Baseball/803/803-395Fr.jpg,/Images/Cards/Baseball/803/803-395Bk.jpg
Manny Ramirez,1996,400,0.3,,,0.3,/ViewCard.cfm/sid/803/cid/148300/1996-Topps-400-Manny-Ramirez,/Images/Cards/Baseball/803/803-400Fr.jpg,/Images/Cards/Baseball/803/803-400Bk.jpg
Kenny Lofton,1996,420,0.2,,,0.2,/ViewCard.cfm/sid/803/cid/148320/1996-Topps-420-Kenny-Lofton,/Images/Cards/Baseball/803/803-420Fr.jpg,/Images/Cards/Baseball/803/803-420Bk.jpg
Scott Rolen,1996,434,0.5,,,0.5,/ViewCard.cfm/sid/803/cid/148334/1996-Topps-434-George-Arias-/-Chris-Haas-/-Scott-Rolen-/-Scott-Spiezio,/Images/Cards/Baseball/803/803-148334RepFr.jpg,/Images/Cards/Baseball/803/803-148334RepBk.jpg
Andruw Jones,1996,435,5.75,,,5.75,/ViewCard.cfm/sid/803/cid/148335/1996-Topps-435-Brian-Banks-/-Vladimir-Guerrero-/-Andruw-Jones-/-Billy-McMillon,/Images/Cards/Baseball/803/803-148335RepFr.jpg,/Images/Cards/Baseball/803/803-148335RepBk.jpg
Barry Bonds,1997,1,2,,,2,/ViewCard.cfm/sid/1048/cid/163877/1997-Topps-1-Barry-Bonds,/Images/Cards/Baseball/1048/1048-163877RepFr.jpg,/Images/Cards/Baseball/1048/1048-163877RepBk.jpg
Billy Wagner,1997,22,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163897/1997-Topps-22-Billy-Wagner,/Images/Cards/Baseball/1048/1048-163897RepFr.jpg,/Images/Cards/Baseball/1048/1048-163897RepBk.jpg
Harold Baines,1997,46,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163921/1997-Topps-46-Harold-Baines,/Images/Cards/Baseball/1048/1048-46Fr.jpg,/Images/Cards/Baseball/1048/1048-46Bk.jpg
Mark McGwire,1997,62,1.1,,,1.1,/ViewCard.cfm/sid/1048/cid/163938/1997-Topps-62-Mark-McGwire,/Images/Cards/Baseball/1048/1048-62Fr.jpg,/Images/Cards/Baseball/1048/1048-62Bk.jpg
Raul Mondesi,1997,67,0.34,,,0.34,/ViewCard.cfm/sid/1048/cid/163943/1997-Topps-67-Raul-Mondesi,/Images/Cards/Baseball/1048/1048-67Fr.jpg,/Images/Cards/Baseball/1048/1048-67Bk.jpg
Albert Belle,1997,69,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/163945/1997-Topps-69-Albert-Belle,/Images/Cards/Baseball/1048/1048-69Fr.jpg,/Images/Cards/Baseball/1048/1048-69Bk.jpg
Carlos Delgado,1997,92,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163967/1997-Topps-92-Carlos-Delgado,/Images/Cards/Baseball/1048/1048-163967RepFr.jpg,/Images/Cards/Baseball/1048/1048-163967RepBk.jpg
Juan Gonzalez,1997,124,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/163999/1997-Topps-124-Juan-Gonzalez,/Images/Cards/Baseball/1048/1048-124Fr.jpg,/Images/Cards/Baseball/1048/1048-124Bk.jpg
Rafael Palmeiro,1997,140,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/164015/1997-Topps-140-Rafael-Palmeiro,/Images/Cards/Baseball/1048/1048-140Fr.jpg,/Images/Cards/Baseball/1048/1048-140Bk.jpg
Omar Vizquel,1997,173,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164048/1997-Topps-173-Omar-Vizquel,/Images/Cards/Baseball/1048/1048-173Fr.jpg,/Images/Cards/Baseball/1048/1048-173Bk.jpg
Dwight Gooden,1997,175,0.07,,,0.07,/ViewCard.cfm/sid/1048/cid/164050/1997-Topps-175-Dwight-Gooden,/Images/Cards/Baseball/1048/1048-175Fr.jpg,/Images/Cards/Baseball/1048/1048-175Bk.jpg
Eric Davis,1997,218,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164093/1997-Topps-218-Eric-Davis,/Images/Cards/Baseball/1048/1048-218Fr.jpg,/Images/Cards/Baseball/1048/1048-218Bk.jpg
Joe Carter,1997,238,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164113/1997-Topps-238-Joe-Carter,/Images/Cards/Baseball/1048/1048-238Fr.jpg,/Images/Cards/Baseball/1048/1048-238Bk.jpg
Julio Franco,1997,241,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164116/1997-Topps-241-Julio-Franco,/Images/Cards/Baseball/1048/1048-241Fr.jpg,/Images/Cards/Baseball/1048/1048-241Bk.jpg
David Justice,1997,244,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164119/1997-Topps-244-David-Justice,/Images/Cards/Baseball/1048/1048-244Fr.jpg,/Images/Cards/Baseball/1048/1048-244Bk.jpg
Jose Canseco,1997,246,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/164121/1997-Topps-246-Jose-Canseco,/Images/Cards/Baseball/1048/1048-246Fr.jpg,/Images/Cards/Baseball/1048/1048-246Bk.jpg
Gary Sheffield,1997,264,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164139/1997-Topps-264-Gary-Sheffield,/Images/Cards/Baseball/1048/1048-164139RepFr.jpg,/Images/Cards/Baseball/1048/1048-164139RepBk.jpg
Scott Rolen,1997,268,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164143/1997-Topps-268-Scott-Rolen,/Images/Cards/Baseball/1048/1048-164143RepFr.jpg,/Images/Cards/Baseball/1048/1048-164143RepBk.jpg
Darryl Strawberry,1997,282,0.1,,,0.1,/ViewCard.cfm/sid/1048/cid/164157/1997-Topps-282-Darryl-Strawberry,/Images/Cards/Baseball/1048/1048-164157RepFr.jpg,/Images/Cards/Baseball/1048/1048-164157RepBk.jpg
Sammy Sosa,1997,305,0.75,,,0.75,/ViewCard.cfm/sid/1048/cid/164180/1997-Topps-305-Sammy-Sosa,/Images/Cards/Baseball/1048/1048-305Fr.jpg,/Images/Cards/Baseball/1048/1048-305Bk.jpg
Manny Ramirez,1997,318,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164193/1997-Topps-318-Manny-Ramirez,/Images/Cards/Baseball/1048/1048-318Fr.jpg,/Images/Cards/Baseball/1048/1048-318Bk.jpg
Kenny Lofton,1997,350,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164225/1997-Topps-350-Kenny-Lofton,/Images/Cards/Baseball/1048/1048-350Fr.jpg,/Images/Cards/Baseball/1048/1048-350Bk.jpg
Fred McGriff,1997,352,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164227/1997-Topps-352-Fred-McGriff,/Images/Cards/Baseball/1048/1048-352Fr.jpg,/Images/Cards/Baseball/1048/1048-352Bk.jpg
Curt Schilling,1997,368,0.75,,,0.75,/ViewCard.cfm/sid/1048/cid/164243/1997-Topps-368-Curt-Schilling,/Images/Cards/Baseball/1048/1048-368Fr.jpg,/Images/Cards/Baseball/1048/1048-368Bk.jpg
Roger Clemens,1997,370,1,,,1,/ViewCard.cfm/sid/1048/cid/164245/1997-Topps-370-Roger-Clemens,/Images/Cards/Baseball/1048/1048-370Fr.jpg,/Images/Cards/Baseball/1048/1048-370Bk.jpg
Bobby Bonilla,1997,374,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164249/1997-Topps-374-Bobby-Bonilla,/Images/Cards/Baseball/1048/1048-374Fr.jpg,/Images/Cards/Baseball/1048/1048-374Bk.jpg
Matt Williams,1997,385,0.5,,,0.5,/ViewCard.cfm/sid/1048/cid/164260/1997-Topps-385-Matt-Williams,/Images/Cards/Baseball/1048/1048-385Fr.jpg,/Images/Cards/Baseball/1048/1048-385Bk.jpg
Will Clark,1997,387,0.5,,,0.5,/ViewCard.cfm/sid/1048/cid/164262/1997-Topps-387-Will-Clark,/Images/Cards/Baseball/1048/1048-164262RepFr.jpg,/Images/Cards/Baseball/1048/1048-164262RepBk.jpg
Cecil Fielder,1997,411,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164286/1997-Topps-411-Cecil-Fielder,/Images/Cards/Baseball/1048/1048-164286RepFr.jpg,/Images/Cards/Baseball/1048/1048-164286RepBk.jpg
Andruw Jones,1997,455,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164330/1997-Topps-455-Andruw-Jones,/Images/Cards/Baseball/1048/1048-455Fr.jpg,/Images/Cards/Baseball/1048/1048-455Bk.jpg
Billy Wagner,1998,3,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178263/1998-Topps-3-Billy-Wagner,/Images/Cards/Baseball/1238/1238-3Fr.jpg,/Images/Cards/Baseball/1238/1238-3Bk.jpg
Matt Williams,1998,12,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178271/1998-Topps-12-Matt-Williams,/Images/Cards/Baseball/1238/1238-12Fr.jpg,/Images/Cards/Baseball/1238/1238-12Bk.jpg
Scott Rolen,1998,25,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178284/1998-Topps-25-Scott-Rolen,/Images/Cards/Baseball/1238/1238-25Fr.jpg,/Images/Cards/Baseball/1238/1238-25Bk.jpg
Juan Gonzalez,1998,30,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178289/1998-Topps-30-Juan-Gonzalez,/Images/Cards/Baseball/1238/1238-30Fr.jpg,/Images/Cards/Baseball/1238/1238-30Bk.jpg
Omar Vizquel,1998,33,0.29,,,0.29,/ViewCard.cfm/sid/1238/cid/178292/1998-Topps-33-Omar-Vizquel,/Images/Cards/Baseball/1238/1238-33Fr.jpg,/Images/Cards/Baseball/1238/1238-33Bk.jpg
Rafael Palmeiro,1998,50,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178309/1998-Topps-50-Rafael-Palmeiro,/Images/Cards/Baseball/1238/1238-50Fr.jpg,/Images/Cards/Baseball/1238/1238-50Bk.jpg
Jose Canseco,1998,110,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178369/1998-Topps-110-Jose-Canseco,/Images/Cards/Baseball/1238/1238-110Fr.jpg,/Images/Cards/Baseball/1238/1238-110Bk.jpg
Manny Ramirez,1998,125,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178384/1998-Topps-125-Manny-Ramirez,/Images/Cards/Baseball/1238/1238-125Fr.jpg,/Images/Cards/Baseball/1238/1238-125Bk.jpg
Joe Carter,1998,145,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178404/1998-Topps-145-Joe-Carter,/Images/Cards/Baseball/1238/1238-145Fr.jpg,/Images/Cards/Baseball/1238/1238-145Bk.jpg
Gary Sheffield,1998,166,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178425/1998-Topps-166-Gary-Sheffield,/Images/Cards/Baseball/1238/1238-178425RepFr.jpg,/Images/Cards/Baseball/1238/1238-178425RepBk.jpg
Kenny Lofton,1998,175,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178434/1998-Topps-175-Kenny-Lofton,/Images/Cards/Baseball/1238/1238-175Fr.jpg,/Images/Cards/Baseball/1238/1238-175Bk.jpg
Roger Clemens,1998,300,0.5,,,0.5,/ViewCard.cfm/sid/1238/cid/178559/1998-Topps-300-Roger-Clemens,/Images/Cards/Baseball/1238/1238-300Fr.jpg,/Images/Cards/Baseball/1238/1238-300Bk.jpg
Sammy Sosa,1998,307,0.4,,,0.4,/ViewCard.cfm/sid/1238/cid/178566/1998-Topps-307-Sammy-Sosa,/Images/Cards/Baseball/1238/1238-307Fr.jpg,/Images/Cards/Baseball/1238/1238-307Bk.jpg
Will Clark,1998,316,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178575/1998-Topps-316-Will-Clark,/Images/Cards/Baseball/1238/1238-316Fr.jpg,/Images/Cards/Baseball/1238/1238-316Bk.jpg
Barry Bonds,1998,317,1.5,,,1.5,/ViewCard.cfm/sid/1238/cid/178576/1998-Topps-317-Barry-Bonds,/Images/Cards/Baseball/1238/1238-317Fr.jpg,/Images/Cards/Baseball/1238/1238-317Bk.jpg
Todd Helton,1998,323,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178582/1998-Topps-323-Todd-Helton,/Images/Cards/Baseball/1238/1238-323Fr.jpg,/Images/Cards/Baseball/1238/1238-323Bk.jpg
Mark McGwire,1998,325,0.65,,,0.65,/ViewCard.cfm/sid/1238/cid/178584/1998-Topps-325-Mark-McGwire,/Images/Cards/Baseball/1238/1238-325Fr.jpg,/Images/Cards/Baseball/1238/1238-325Bk.jpg
Albert Belle,1998,331,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178590/1998-Topps-331-Albert-Belle,/Images/Cards/Baseball/1238/1238-331Fr.jpg,/Images/Cards/Baseball/1238/1238-331Bk.jpg
Curt Schilling,1998,332,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178591/1998-Topps-332-Curt-Schilling,/Images/Cards/Baseball/1238/1238-332Fr.jpg,/Images/Cards/Baseball/1238/1238-332Bk.jpg
Raul Mondesi,1998,333,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178592/1998-Topps-333-Raul-Mondesi,/Images/Cards/Baseball/1238/1238-333Fr.jpg,/Images/Cards/Baseball/1238/1238-333Bk.jpg
Andruw Jones,1998,334,0.43,,,0.43,/ViewCard.cfm/sid/1238/cid/178593/1998-Topps-334-Andruw-Jones,/Images/Cards/Baseball/1238/1238-334Fr.jpg,/Images/Cards/Baseball/1238/1238-334Bk.jpg
David Justice,1998,336,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178595/1998-Topps-336-David-Justice,/Images/Cards/Baseball/1238/1238-336Fr.jpg,/Images/Cards/Baseball/1238/1238-336Bk.jpg
Fred McGriff,1998,349,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178608/1998-Topps-349-Fred-McGriff,/Images/Cards/Baseball/1238/1238-349Fr.jpg,/Images/Cards/Baseball/1238/1238-349Bk.jpg
Bobby Bonilla,1998,356,0.25,,,0.25,/ViewCard.cfm/sid/1238/cid/178615/1998-Topps-356-Bobby-Bonilla,/Images/Cards/Baseball/1238/1238-356Fr.jpg,/Images/Cards/Baseball/1238/1238-356Bk.jpg
Cecil Fielder,1998,374,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178633/1998-Topps-374-Cecil-Fielder,/Images/Cards/Baseball/1238/1238-374Fr.jpg,/Images/Cards/Baseball/1238/1238-374Bk.jpg
Carlos Delgado,1998,384,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178643/1998-Topps-384-Carlos-Delgado,/Images/Cards/Baseball/1238/1238-384Fr.jpg,/Images/Cards/Baseball/1238/1238-384Bk.jpg
Harold Baines,1998,399,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178658/1998-Topps-399-Harold-Baines,/Images/Cards/Baseball/1238/1238-399Fr.jpg,/Images/Cards/Baseball/1238/1238-399Bk.jpg
Alex Rodriguez,1998,504,1.25,,,1.25,/ViewCard.cfm/sid/1238/cid/178763/1998-Topps-504-Alex-Rodriguez,/Images/Cards/Baseball/1238/1238-178763RepFr.jpg,/Images/Cards/Baseball/1238/1238-178763RepBk.jpg
Roger Clemens,1999,1,0.75,,,0.75,/ViewCard.cfm/sid/1340/cid/234735/1999-Topps-1-Roger-Clemens,/Images/Cards/Baseball/1340/1340-1Fr.jpg,/Images/Cards/Baseball/1340/1340-1Bk.jpg
Will Clark,1999,9,0.23,,,0.23,/ViewCard.cfm/sid/1340/cid/234742/1999-Topps-9-Will-Clark,/Images/Cards/Baseball/1340/1340-9Fr.jpg,/Images/Cards/Baseball/1340/1340-9Bk.jpg
Manny Ramirez,1999,15,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234748/1999-Topps-15-Manny-Ramirez,/Images/Cards/Baseball/1340/1340-15Fr.jpg,/Images/Cards/Baseball/1340/1340-15Bk.jpg
Darryl Strawberry,1999,18,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234751/1999-Topps-18-Darryl-Strawberry,/Images/Cards/Baseball/1340/1340-18Fr.jpg,/Images/Cards/Baseball/1340/1340-18Bk.jpg
Juan Gonzalez,1999,50,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234783/1999-Topps-50-Juan-Gonzalez,/Images/Cards/Baseball/1340/1340-50Fr.jpg,/Images/Cards/Baseball/1340/1340-50Bk.jpg
Todd Helton,1999,52,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234785/1999-Topps-52-Todd-Helton,/Images/Cards/Baseball/1340/1340-52Fr.jpg,/Images/Cards/Baseball/1340/1340-52Bk.jpg
Gary Sheffield,1999,55,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234788/1999-Topps-55-Gary-Sheffield,/Images/Cards/Baseball/1340/1340-55Fr.jpg,/Images/Cards/Baseball/1340/1340-55Bk.jpg
Sammy Sosa,1999,66,0.25,,,0.25,/ViewCard.cfm/sid/1340/cid/234799/1999-Topps-66-Sammy-Sosa,/Images/Cards/Baseball/1340/1340-66Fr.jpg,/Images/Cards/Baseball/1340/1340-66Bk.jpg
Kenny Lofton,1999,68,0.21,,,0.21,/ViewCard.cfm/sid/1340/cid/234801/1999-Topps-68-Kenny-Lofton,/Images/Cards/Baseball/1340/1340-68Fr.jpg,/Images/Cards/Baseball/1340/1340-68Bk.jpg
Mark McGwire,1999,70,1,,,1,/ViewCard.cfm/sid/1340/cid/234803/1999-Topps-70-Mark-McGwire,/Images/Cards/Baseball/1340/1340-70Fr.jpg,/Images/Cards/Baseball/1340/1340-70Bk.jpg
Jose Canseco,1999,80,0.23,,,0.23,/ViewCard.cfm/sid/1340/cid/234813/1999-Topps-80-Jose-Canseco,/Images/Cards/Baseball/1340/1340-80Fr.jpg,/Images/Cards/Baseball/1340/1340-80Bk.jpg
Albert Belle,1999,93,0.15,,,0.15,/ViewCard.cfm/sid/1340/cid/234826/1999-Topps-93-Albert-Belle,/Images/Cards/Baseball/1340/1340-93Fr.jpg,/Images/Cards/Baseball/1340/1340-93Bk.jpg
Billy Wagner,1999,108,0.18,,,0.18,/ViewCard.cfm/sid/1340/cid/234841/1999-Topps-108-Billy-Wagner,/Images/Cards/Baseball/1340/1340-108Fr.jpg,/Images/Cards/Baseball/1340/1340-108Bk.jpg
Matt Williams,1999,120,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234853/1999-Topps-120-Matt-Williams,/Images/Cards/Baseball/1340/1340-120Fr.jpg,/Images/Cards/Baseball/1340/1340-120Bk.jpg
Scott Rolen,1999,125,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234858/1999-Topps-125-Scott-Rolen,/Images/Cards/Baseball/1340/1340-125Fr.jpg,/Images/Cards/Baseball/1340/1340-125Bk.jpg
Fred McGriff,1999,139,0.28,,,0.28,/ViewCard.cfm/sid/1340/cid/234872/1999-Topps-139-Fred-McGriff,/Images/Cards/Baseball/1340/1340-139Fr.jpg,/Images/Cards/Baseball/1340/1340-139Bk.jpg
Omar Vizquel,1999,152,0.22,,,0.22,/ViewCard.cfm/sid/1340/cid/234885/1999-Topps-152-Omar-Vizquel,/Images/Cards/Baseball/1340/1340-152Fr.jpg,/Images/Cards/Baseball/1340/1340-152Bk.jpg
Eric Davis,1999,153,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234886/1999-Topps-153-Eric-Davis,/Images/Cards/Baseball/1340/1340-153Fr.jpg,/Images/Cards/Baseball/1340/1340-153Bk.jpg
Andruw Jones,1999,195,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234928/1999-Topps-195-Andruw-Jones,/Images/Cards/Baseball/1340/1340-195Fr.jpg,/Images/Cards/Baseball/1340/1340-195Bk.jpg
Dwight Gooden,1999,254,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/235056/1999-Topps-254-Dwight-Gooden,/Images/Cards/Baseball/1340/1340-254Fr.jpg,/Images/Cards/Baseball/1340/1340-254Bk.jpg
Bobby Bonilla,1999,282,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/235084/1999-Topps-282-Bobby-Bonilla,/Images/Cards/Baseball/1340/1340-282Fr.jpg,/Images/Cards/Baseball/1340/1340-282Bk.jpg
David Justice,1999,283,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/235085/1999-Topps-283-David-Justice,/Images/Cards/Baseball/1340/1340-283Fr.jpg,/Images/Cards/Baseball/1340/1340-283Bk.jpg
Alex Rodriguez,1999,300,0.45,,,0.45,/ViewCard.cfm/sid/1340/cid/235102/1999-Topps-300-Alex-Rodriguez,/Images/Cards/Baseball/1340/1340-300Fr.jpg,/Images/Cards/Baseball/1340/1340-300Bk.jpg
Rafael Palmeiro,1999,315,0.25,,,0.25,/ViewCard.cfm/sid/1340/cid/235117/1999-Topps-315-Rafael-Palmeiro,/Images/Cards/Baseball/1340/1340-315Fr.jpg,/Images/Cards/Baseball/1340/1340-315Bk.jpg
Raul Mondesi,1999,365,0.12,,,0.12,/ViewCard.cfm/sid/1340/cid/235167/1999-Topps-365-Raul-Mondesi,/Images/Cards/Baseball/1340/1340-365Fr.jpg,/Images/Cards/Baseball/1340/1340-365Bk.jpg
Curt Schilling,1999,385,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/235187/1999-Topps-385-Curt-Schilling,/Images/Cards/Baseball/1340/1340-385Fr.jpg,/Images/Cards/Baseball/1340/1340-385Bk.jpg
Barry Bonds,1999,395,1.5,,,1.5,/ViewCard.cfm/sid/1340/cid/235197/1999-Topps-395-Barry-Bonds,/Images/Cards/Baseball/1340/1340-395Fr.jpg,/Images/Cards/Baseball/1340/1340-395Bk.jpg
Carlos Delgado,1999,420,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/235222/1999-Topps-420-Carlos-Delgado,/Images/Cards/Baseball/1340/1340-420Fr.jpg,/Images/Cards/Baseball/1340/1340-420Bk.jpg
Mark McGwire,2000,1,1,,,1,/ViewCard.cfm/sid/1411/cid/251375/2000-Topps-1-Mark-McGwire,/Images/Cards/Baseball/1411/1411-1Fr.jpg,/Images/Cards/Baseball/1411/1411-1Bk.jpg
Matt Williams,2000,5,0.24,,,0.24,/ViewCard.cfm/sid/1411/cid/251379/2000-Topps-5-Matt-Williams,/Images/Cards/Baseball/1411/1411-5Fr.jpg,/Images/Cards/Baseball/1411/1411-5Bk.jpg
Fred McGriff,2000,31,0.3,,,0.3,/ViewCard.cfm/sid/1411/cid/251404/2000-Topps-31-Fred-McGriff,/Images/Cards/Baseball/1411/1411-31Fr.jpg,/Images/Cards/Baseball/1411/1411-31Bk.jpg
Juan Gonzalez,2000,40,0.35,,,0.35,/ViewCard.cfm/sid/1411/cid/251413/2000-Topps-40-Juan-Gonzalez,/Images/Cards/Baseball/1411/1411-40Fr.jpg,/Images/Cards/Baseball/1411/1411-40Bk.jpg
Sammy Sosa,2000,50,0.5,,,0.5,/ViewCard.cfm/sid/1411/cid/251423/2000-Topps-50-Sammy-Sosa,/Images/Cards/Baseball/1411/1411-50Fr.jpg,/Images/Cards/Baseball/1411/1411-50Bk.jpg
David Justice,2000,66,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251439/2000-Topps-66-David-Justice,/Images/Cards/Baseball/1411/1411-66Fr.jpg,/Images/Cards/Baseball/1411/1411-66Bk.jpg
Carlos Delgado,2000,93,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251466/2000-Topps-93-Carlos-Delgado,/Images/Cards/Baseball/1411/1411-251466RepFr.jpg,/Images/Cards/Baseball/1411/1411-251466RepBk.jpg
Alex Rodriguez,2000,100,0.6,,,0.6,/ViewCard.cfm/sid/1411/cid/251473/2000-Topps-100-Alex-Rodriguez,/Images/Cards/Baseball/1411/1411-251473RepFr.jpg,/Images/Cards/Baseball/1411/1411-251473RepBk.jpg
Gary Sheffield,2000,105,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251478/2000-Topps-105-Gary-Sheffield,/Images/Cards/Baseball/1411/1411-251478RepFr.jpg,/Images/Cards/Baseball/1411/1411-251478RepBk.jpg
Curt Schilling,2000,120,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251493/2000-Topps-120-Curt-Schilling,/Images/Cards/Baseball/1411/1411-120Fr.jpg,/Images/Cards/Baseball/1411/1411-120Bk.jpg
Billy Wagner,2000,129,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251502/2000-Topps-129-Billy-Wagner,/Images/Cards/Baseball/1411/1411-129Fr.jpg,/Images/Cards/Baseball/1411/1411-129Bk.jpg
Dwight Gooden,2000,131,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251504/2000-Topps-131-Dwight-Gooden,/Images/Cards/Baseball/1411/1411-131Fr.jpg,/Images/Cards/Baseball/1411/1411-131Bk.jpg
Kenny Lofton,2000,165,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251538/2000-Topps-165-Kenny-Lofton,/Images/Cards/Baseball/1411/1411-165Fr.jpg,/Images/Cards/Baseball/1411/1411-165Bk.jpg
Roger Clemens,2000,170,0.35,,,0.35,/ViewCard.cfm/sid/1411/cid/251543/2000-Topps-170-Roger-Clemens,/Images/Cards/Baseball/1411/1411-170Fr.jpg,/Images/Cards/Baseball/1411/1411-170Bk.jpg
Carlos Beltran,2000,178,0.35,,,0.35,/ViewCard.cfm/sid/1411/cid/251551/2000-Topps-178-Carlos-Beltran,/Images/Cards/Baseball/1411/1411-178Fr.jpg,/Images/Cards/Baseball/1411/1411-178Bk.jpg
Eric Davis,2000,190,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251563/2000-Topps-190-Eric-Davis,/Images/Cards/Baseball/1411/1411-190Fr.jpg,/Images/Cards/Baseball/1411/1411-190Bk.jpg
Jose Canseco,2000,200,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251573/2000-Topps-200-Jose-Canseco,/Images/Cards/Baseball/1411/1411-200Fr.jpg,/Images/Cards/Baseball/1411/1411-200Bk.jpg
Barry Bonds,2000,250,2,,,2,/ViewCard.cfm/sid/1411/cid/251643/2000-Topps-250-Barry-Bonds,/Images/Cards/Baseball/1411/1411-250Fr.jpg,/Images/Cards/Baseball/1411/1411-250Bk.jpg
Harold Baines,2000,251,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251644/2000-Topps-251-Harold-Baines,/Images/Cards/Baseball/1411/1411-251Fr.jpg,/Images/Cards/Baseball/1411/1411-251Bk.jpg
Will Clark,2000,271,0.3,,,0.3,/ViewCard.cfm/sid/1411/cid/251664/2000-Topps-271-Will-Clark,/Images/Cards/Baseball/1411/1411-271Fr.jpg,/Images/Cards/Baseball/1411/1411-271Bk.jpg
Tim Hudson,2000,275,0.2,,,0.2,/ViewCard.cfm/sid/1411/cid/251668/2000-Topps-275-Tim-Hudson,/Images/Cards/Baseball/1411/1411-251668RepFr.jpg,/Images/Cards/Baseball/1411/1411-251668RepBk.jpg
